fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2021-12-31,2022-03-31,-1107730,-8918238,-0.14,,10247041,-1369711,,0.12420951313476945,,,,
2022-12-31,2023-03-31,-2774307,-13079474,-0.6,,13418199,-1261550,,0.21211151151797084,,,,
2023-12-31,2024-03-25,-4024591,-12514886,-0.78,,12690494,-1944104,13040.0,0.3215843116749126,,-1957144.0,,
2024-12-31,2025-03-31,-8984880,-9538284,-0.71,,15624957,-10033477,87790.0,0.9419807588031558,,-10121267.0,,
2025-12-31,2026-03-25,-21083000,6445000,-2.01,,16576000,-8959000,124000.0,-3.2712179984484098,,-9083000.0,,2.5719162141194722
