fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2016-12-31,2018-03-15,-3310408,5611618,,,445359,-2888288,40903,-0.5899204115461887,,-2929191,,0.07936374143785269
2017-12-31,2018-03-15,-6251730,31391457,,,578053,-4947982,239848,-0.19915386533348867,,-5187830,,0.018414341201174574
2018-12-31,2019-03-01,-7480815,25349611,,,682210,-6076269,629608,-0.29510571187857676,,-6705877,,0.026912050050787763
2019-12-31,2020-03-13,-7359364,19297571,,,983229,-5998711,380201,-0.3813621932003774,,-6378912,,0.050950920196122094
2020-12-31,2021-02-16,-9474175,11702270,,,1254477,-7145689,-89371,-0.8096014704839317,,-7056318,,0.10719945788295775
2021-12-31,2022-03-23,-29605266,68710477,,,17195843,-20311940,81898,-0.4308697493105746,,-20393838,,0.25026522519993566
2022-12-31,2023-03-23,-40370040,133771467,-2.64,,41925630,-36008171,158768,-0.30178363821038157,,-36166939,,0.3134123512303263
2023-12-31,2024-03-27,-63779116,139769322,-2.69,,51450076,-53812253,97644,-0.4563169877864901,,-53909897,,0.3681070728811291
2024-12-31,2025-03-31,-111779105,115619035,-2.83,,129504012,-83466743,249878,-0.9667880812186332,,-83716621,,1.1200924830413954
2025-12-31,2026-03-26,-177042000,100555000,-3.79,,366003000,-153280000,249000,-1.7606484013723833,,-153529000,,3.639828949331212
