fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2021-12-31,2023-03-10,-7048000,-20552000,-7.81,,0.3429349941611522,
2022-12-31,2023-03-10,-18917000,6252000,-2.36,,-3.02575175943698,
2023-12-31,2024-03-29,-15581000,778000,-8.59,,-20.02699228791774,
2024-12-31,2025-03-26,-13673000,5971000,-11.26,,-2.289901189080556,
2025-12-31,2026-03-27,-12556000,5040000,-1.7,,-2.4912698412698413,
