fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2021-12-31,2023-03-27,393000,2265000,,,534914000,44786000,,0.17350993377483442,,,,236.16512141280353
2022-12-31,2023-03-27,1852000,7786000,0.31,,497616000,50926000,,0.23786283072180836,,,,63.91163627022861
2023-12-31,2024-03-19,2496000,7507000,0.39,,569522000,54944000,,0.332489676302118,,,,75.86545890502198
2024-12-31,2025-03-13,4095000,18168000,0.57,,704018000,59330000,,0.22539630118890358,,,,38.750440334654336
2025-12-31,2026-03-19,7575000,12106000,0.6,,834701000,90037000,,0.6257227820915249,,,,68.94936395175945
