fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-12-31,2013-09-11,-300589,-300489,,,,,,1.0003327908841921,,,,
2011-12-31,2013-09-11,-590215,-890704,-0.02,,1456493.0,-363217.0,,0.6626387666385242,,,,
2012-06-30,2013-09-11,-398209,-1288913,-0.01,,2357474.0,-285382.0,,0.3089494791347438,,,,
2013-06-30,2013-09-11,-8016470,-4162212,-0.18,,5266183.0,-2523586.0,,1.9260119378830296,,,,
2014-06-30,2014-09-30,-9730454,6406731,-1.04,,997921.0,,,-1.518786101679624,,,,0.1557613391291128
2015-06-30,2015-09-28,-11362364,9053807,,,2209395.0,,,-1.2549819098198138,,,,0.2440293900676257
2016-06-30,2016-09-28,-14935542,8772853,,,2130538.0,,,-1.7024726163769073,,,,0.2428557733726987
2017-06-30,2017-09-22,-20277132,8527967,,,2100943.0,-13311459.0,,-2.3777216773939207,,,,0.2463591850202985
2018-06-30,2018-10-15,-29861776,-3960755,,,6463637.0,-14113080.0,6000.0,7.539415086265119,,-14119080.0,,
2019-06-30,2019-09-10,-30446000,1752000,,,10500000.0,-15304000.0,47000.0,-17.37785388127854,,-15351000.0,,5.993150684931507
2020-06-30,2020-10-13,-20333000,7365000,,,3600000.0,-24168000.0,0.0,-2.7607603530210456,,-24168000.0,,0.48879837067209775
2021-06-30,2021-09-15,-20902000,26099000,-2.72,,16510000.0,-20441000.0,,-0.8008735966895283,,,,0.6325912870224912
2022-06-30,2022-09-15,-41060000,149471000,-2.32,,2949000.0,-39616000.0,,-0.2747021161295502,,,,0.019729579650902183
2023-06-30,2023-09-14,-51787000,116172000,-1.01,,7549000.0,-44481000.0,153000.0,-0.44577867300210033,,-44634000.0,,0.06498123472093104
2024-06-30,2024-09-19,-68459000,121003000,-1.33,,11734000.0,-57368000.0,,-0.5657628323264713,,,,0.09697280232721503
2025-06-30,2025-09-17,-74412000,162127000,-0.98,,13363000.0,-69075000.0,,-0.4589735207584178,,,,0.08242303872889771
