fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2016-12-31,2018-02-23,0,14688000000,,,0.0,
2017-12-31,2018-02-23,-73000000,14709000000,-0.17,,-0.004962947855054728,
2018-12-31,2019-02-19,195000000,17465000000,0.45,,0.011165187517892928,
2019-12-31,2020-02-13,128000000,21929000000,0.23,,0.005837019471932145,
2020-12-31,2021-02-25,-9940000000,12893000000,-14.73,,-0.7709609865818662,
2021-12-31,2022-02-11,-219000000,14830000000,-0.27,,-0.014767363452461227,
2022-12-31,2023-02-14,-601000000,14394000000,-0.61,,-0.04175350840628039,
2023-12-31,2024-02-05,1943000000,15368000000,1.91,,0.12643154606975535,
2024-12-31,2025-02-04,2979000000,16895000000,2.98,,0.1763243563184374,
2025-12-31,2026-02-05,2588000000,18834000000,,,0.1374110650950409,
