fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2008-12-28,2011-03-01,126409000,1567943000,1.07,,,217844000,35269000,0.08062091542868587,,182575000,,
2010-01-03,2011-03-01,85599000,1628957000,0.73,,1430083000.0,148722000,25516000,0.052548348421720154,,123206000,,0.8779132905288476
2011-01-02,2011-03-01,383919000,1925818000,3.25,,1283555000.0,164253000,33646000,0.19935372916859226,,130607000,,0.6664985995561367
2012-01-01,2012-02-28,7655000,1842216000,0.07,,1991982000.0,224874000,30592000,0.004155321634379465,,194282000,,1.0812966557667505
2012-12-30,2013-02-26,69940000,1939812000,0.61,,1961950000.0,152170000,42408000,0.03605504038535693,,109762000,,1.0114124461545757
2013-12-29,2014-02-25,167212000,1994487000,1.47,,1952225000.0,158591000,38991000,0.08383709695776408,,119600000,,0.9788105913951808
2014-12-28,2015-02-24,157778000,2042102000,1.39,,2091973000.0,281597000,29072000,0.07726254614118198,,252525000,,1.024421405003276
2016-01-03,2016-03-01,212425000,2110441000,1.87,,2055854000.0,287098000,29632000,0.10065431822069416,,257466000,,0.9741347898377638
2017-01-01,2017-02-28,234299000,2153570000,2.12,,2123113000.0,350615000,31702000,0.10879562772512619,,318913000,,0.9858574367213511
2017-12-31,2018-02-27,292633000,2503188000,2.64,,3588275000.0,288453000,39089000,0.11690412386125214,,249364000,,1.4334820237233479
2018-12-30,2019-02-26,237927000,2584955000,2.13,,3390567000.0,311038000,93253000,0.09204299494575341,,217785000,,1.3116541680609528
2019-12-29,2020-02-25,227558000,2813824000,2.04,,3724740000.0,363469000,76331000,0.08087144043124232,,287138000,,1.3237288472910886
2021-01-03,2021-03-02,727887000,3735492000,6.49,,4224823000.0,892177000,77506000,0.19485706300535513,,814671000,,1.1309950603561727
2022-01-02,2022-03-03,943157000,7141245000,8.08,,7859309000.0,1410750000,99888000,0.13207178860268762,,1310862000,,1.1005516545084226
2023-01-01,2023-03-01,569179000,7382876000,4.5,,6746979000.0,679810000,85632000,0.07709448187941935,,594178000,,0.9138686603973845
2023-12-31,2024-02-27,693094000,7872739000,5.55,,5691926000.0,91272000,81368000,0.08803721296997144,,9904000,,0.7229918329567384
2024-12-29,2025-02-25,270385000,7666874000,2.2,,4725604000.0,628299000,86648000,0.03526665496263536,,541651000,,0.6163664617417738
2025-12-28,2026-02-24,241201000,7250360000,2.07,,4918051000.0,582933000,73522000,0.03326745154723352,,509411000,,0.6783181800627831
