fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2015-12-31,2017-03-13,-10226,14774,,,-0.692161906051171,
2016-12-31,2017-03-13,-107995,5000006,,,-0.0215989740812311,
2017-12-31,2018-03-27,-124854,5000006,,,-0.02497077003507596,
2018-12-31,2019-03-29,-15041000,-85473000,-0.29,,0.17597369929685397,
2019-12-31,2020-03-30,-33589000,-126343000,-0.5,,0.2658556469293906,
2020-12-31,2021-03-31,25661000,-98564000,0.38,,-0.26034860598190007,
