fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2012-12-31,2014-02-13,322800000,2210000000,,,0.1460633484162896,
2013-12-31,2014-02-13,-963900000,12025800000,,,-0.08015267175572519,
2014-12-31,2015-02-13,-695000000,14714500000,,,-0.0472323218593904,
2015-12-31,2016-02-16,-1152500000,10652400000,,,-0.10819158123990838,
2016-12-31,2017-02-16,1705300000,13761300000,,,0.12391997849040425,
2017-12-31,2018-02-14,-2778100000,6805000000,,,-0.40824393828067596,
2018-12-31,2019-02-27,725300000,4681400000,0.03,,0.15493228521382493,
2019-12-31,2020-02-13,11521400000,13606200000,-2.19,,0.8467757345915833,
2020-12-31,2021-02-16,-1628000000,13662600000,-2.7,,-0.11915740781403247,
2021-12-31,2022-02-17,13426800000,25934900000,23.59,,0.5177116549514361,
2022-12-31,2023-02-22,1473200000,22436400000,2.96,,0.06566115776149471,
2023-12-31,2024-02-15,-4051700000,19062600000,-9.52,,-0.21254708172022704,
2024-12-31,2025-02-18,1588000000,12365900000,4.23,,0.12841766470697644,
2025-12-31,2026-02-18,-7138100000,9735700000,-20.86,,-0.7331881631521103,
