fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-03-27,2012-05-30,38398000,218601000,0.59,,,25136000.0,3654000,0.17565335931674603,,21482000.0,,
2011-03-26,2012-05-30,203503000,438379000,2.82,,,86940000.0,20060000,0.46421703594378383,,66880000.0,,
2012-03-31,2012-05-30,87983000,465857000,1.29,,,83195000.0,35948000,0.1888626767441511,,47247000.0,,
2013-03-30,2013-05-29,136598000,548174000,2.0,,,160824000.0,52902000,0.24918730184211582,,107922000.0,,
2014-03-29,2014-05-28,108111000,637358000,1.65,,,,15058000,0.16962366519287433,,,,
2015-03-28,2015-05-27,55178000,756771000,0.85,,,,32311000,0.07291241339850496,,,,
2016-03-26,2016-05-25,123630000,859483000,1.87,,,149046000.0,41569000,0.1438422865839115,,107477000.0,,
2017-03-25,2017-05-24,261209000,1151692000,3.92,,,369751000.0,41849000,0.22680456233090096,,327902000.0,,
2018-03-31,2018-05-30,161995000,1161728000,2.46,,,318711000.0,55180000,0.139443139874394,,263531000.0,,
2019-03-30,2019-05-24,89991000,1140240000,1.46,,,206694000.0,31615000,0.07892285834561145,,175079000.0,,
2020-03-28,2020-05-20,159498000,1229779000,2.64,,,295815000.0,15656000,0.1296964739192977,,280159000.0,,
2021-03-27,2021-05-21,217344000,1389005000,3.62,,,348945000.0,18253000,0.15647459872354672,,330692000.0,,
2022-03-26,2022-05-20,326355000,1599817000,5.52,,,124753000.0,26139000,0.2039952069517951,,98614000.0,,
2023-03-25,2023-05-19,176703000,1658282000,3.09,,,339568000.0,35090000,0.10655787133913291,,304478000.0,,
2024-03-30,2024-05-24,274572000,1817014000,4.9,,,421674000.0,37650000,0.15111165901858764,,384024000.0,,
2025-03-29,2025-05-23,331507000,1949449000,6.0,,,444366000.0,22776000,0.17005164023270164,,421590000.0,,
2026-03-28,2026-05-21,414408000,2127996000,7.85,,,650598000.0,13988000,0.1947409675582097,,636610000.0,,
