fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-06-30,2012-09-11,-1102636,730998,-0.7,,,-824748,,-1.5083981077923605,,,,
2011-06-30,2012-09-11,-2854164,2912380,-1.82,,,-2480538,,-0.9800108502324559,,,,
2012-06-30,2012-09-11,-8216492,7335516,-4.96,,,-6216739,,-1.1200973455718726,,,,
2013-06-30,2013-09-11,-18249175,12813989,,,,-14782207,,-1.424160345385032,,,,
2014-06-30,2014-08-27,-27447397,4794660,,,,-24361638,,-5.72457629946649,,,,
2015-06-30,2015-10-13,-3607953,1911450,,,,-1501455,,-1.8875476732323628,,,,
2016-06-30,2016-08-25,-1220218,1198916,,,,-692557,,-1.0177677168375432,,,,
2017-06-30,2017-09-15,-2836453,5230121,,,,-1142840,,-0.5423302826072284,,,,
2018-06-30,2018-08-30,-6188810,13710072,,,,-1001060,,-0.4514060903545948,,,,
2019-06-30,2019-08-28,-8355839,8342564,,,,-1070147,,-1.0015912374181366,,,,
2020-06-30,2020-09-25,-9240041,1994767,-1.43,,1089395.0,-1392068,,-4.632140495606755,,,,0.5461264398298147
2021-06-30,2021-08-31,23869123,34548775,3.82,,1422105.0,-8378406,36531.0,0.6908818908919346,,-8414937.0,,0.04116224091881695
2022-06-30,2022-08-31,-23506650,13274043,-3.49,,24019942.0,-13945455,43989.0,-1.770873425677467,,-13989444.0,,1.8095422773604093
2023-06-30,2023-09-13,-39741300,-4773438,-5.61,,30436177.0,-14678571,0.0,8.32550878423476,,-14678571.0,,
2023-12-31,2025-03-17,-59107307,-14544545,-7.14,,73136173.0,-13565143,,4.063881475838536,,,,
2024-12-31,2025-03-17,-38030291,1272645,-3.49,,132619618.0,698987,,-29.88287464296799,,,,104.20786472268387
2025-12-31,2026-03-16,-36086645,25098289,-2.8,,146852938.0,25734054,,-1.4378129521100025,,,,5.851113516144467
