fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2012-01-28,2014-03-27,463909000,2052019000,8.52,,0.2260744174396046,
2013-02-02,2014-03-27,335962000,1970175000,6.87,,0.17052393822883755,
2014-02-01,2014-03-27,323671000,1992197000,7.1,,0.1624693742636898,
2015-01-31,2015-03-25,331853000,2019270000,7.79,,0.1643430546682712,
2016-01-30,2016-03-23,269370000,1795305000,6.91,,0.1500413578751243,
2017-01-28,2017-03-24,169220000,1717417000,4.93,,0.09853169032331693,
2018-02-03,2018-03-30,221324000,1708155000,7.51,,0.12956903793859456,
2019-02-02,2019-03-29,170263000,1678381000,6.23,,0.10144478518286372,
2020-02-01,2020-03-31,111081000,1623259000,4.38,,0.0684308542259738,
2021-01-30,2021-03-29,-71654000,1441008000,-3.16,,-0.04972491478187491,
2022-01-29,2022-03-29,862473000,1451218000,41.88,,0.5943097453311632,
2023-01-28,2023-03-27,891637000,1598638000,50.81,,0.5577479079066054,
2024-02-03,2024-03-29,738847000,1697068000,44.73,,0.43536676196828883,
2025-02-01,2025-03-28,593476000,1796160000,36.82,,0.33041377160163904,
2026-01-31,2026-03-27,570187000,1778970000,36.42,,0.3205152419658566,
