fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-12-31,2012-04-13,-3178031,2980562,-0.05,,1354719,-1854018,14370.0,-1.0662522705449509,,-1868388.0,,0.45451797345601264
2011-12-31,2012-04-13,326652,3206325,0.0,,1616388,104846,2061.0,0.10187738298519333,,102785.0,,0.5041248157937827
2012-12-31,2013-04-01,2524276,5805307,0.03,,1870256,581982,,0.4348221377439643,,,,0.3221631517506309
2013-12-31,2014-03-28,1292425,4808598,0.14,,4421707,2564740,,0.2687737673226167,,,,0.9195418290320796
2014-12-31,2015-03-31,1673602,6713714,0.2,,3390255,1506426,-3417.0,0.2492810983607583,,1509843.0,,0.5049745937941355
2015-12-31,2016-04-14,-1165940,10110797,-0.13,,7447581,-2455421,,-0.11531632966224127,,,,0.7365968281234407
2016-12-31,2017-04-17,368078,10533147,0.03,,5013215,-88416,,0.034944732091937956,,,,0.475946552345657
2017-12-31,2018-04-17,-9761706,911597,-0.93,,5950591,665781,,-10.708356872609277,,,,6.527655312599756
2018-12-31,2019-03-22,509000,2314000,0.04,,3994000,258000,,0.21996542783059636,,,,1.7260155574762317
2019-12-31,2020-03-30,2698000,3342000,2.42,,2984000,2261000,,0.8073010173548774,,,,0.8928785158587672
2020-12-31,2021-03-26,8714000,12034000,7.66,,4740000,5721000,,0.7241150074788101,,,,0.3938839953465182
2021-03-31,2022-10-13,1405000,13410000,0.3,,4524000,289000,,0.10477255779269203,,,,0.33736017897091725
2021-06-30,2022-10-13,3037000,14759000,0.64,,4731000,3008000,,0.20577274883122162,,,,0.32055017277593334
2021-12-31,2022-10-13,5410000,17346000,1.13,,4161000,4480000,,0.31188746685114727,,,,0.23988239363542027
2022-12-31,2023-03-24,4429000,21388000,0.89,,4319000,4130000,0.0,0.2070787357396671,,4130000.0,,0.20193566485879932
2023-12-31,2024-03-29,5296000,27036000,1.08,,28310000,4220000,106000.0,0.1958869655274449,,4114000.0,,1.0471223553780145
2024-12-31,2025-03-27,8984000,36126000,0.91,,22405000,9610000,10000.0,0.24868515750429054,,9600000.0,,0.620190444555168
2025-12-31,2026-03-31,6326000,43639000,0.63,,62681000,7439000,42000.0,0.14496207520795618,,7397000.0,,1.4363528036847775
