fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2016-12-31,2019-02-28,124000000,560000000,1.47,,,155000000,11000000,0.22142857142857142,,144000000,,
2017-12-31,2019-02-28,160000000,661000000,1.9,,,194000000,15000000,0.24205748865355523,,179000000,,
2018-12-31,2019-02-28,125000000,-344000000,1.47,,1385000000.0,189000000,27000000,-0.3633720930232558,,162000000,,
2019-12-31,2020-02-28,153000000,-179000000,1.8,,,200000000,22000000,-0.8547486033519553,,178000000,,
2020-12-31,2021-02-23,112000000,-61000000,1.31,,,207000000,32000000,-1.8360655737704918,,175000000,,
2021-12-31,2022-02-25,128000000,2000000,1.5,,,185000000,31000000,64.0,,154000000,,
2022-12-31,2023-03-01,71000000,61000000,0.87,,,142000000,40000000,1.1639344262295082,,102000000,,
2023-12-31,2024-02-28,171000000,136000000,2.12,,,202000000,32000000,1.2573529411764706,,170000000,,
2024-12-31,2025-02-27,235000000,239000000,3.01,,,270000000,39000000,0.9832635983263598,,231000000,,
2025-12-31,2026-02-26,255000000,242000000,3.42,,,416000000,26000000,1.0537190082644627,,390000000,,
