fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-12-31,2012-02-24,100779000,158458000,1.51,,190630000,58486000,5338000,0.6359981824836866,,53148000,,1.2030317181839982
2011-12-31,2012-02-24,15543000,192907000,0.23,,213329000,6247000,5528000,0.08057250384900497,,719000,,1.1058644839223046
2012-12-31,2013-02-21,41337000,253079000,0.61,,168793000,73630000,6055000,0.16333634951932005,,67575000,,0.666957748371062
2013-12-31,2014-02-20,44115000,319585000,0.64,,161560000,55033000,13016000,0.13803839354162428,,42017000,,0.5055306100098566
2014-12-31,2015-02-19,39736000,382775000,0.56,,194846000,86605000,40104000,0.10381033244072889,,46501000,,0.5090353340735418
2015-12-31,2016-02-24,55844000,623891000,0.78,,253863000,83685000,43257000,0.08950922516914012,,40428000,,0.40690280834312403
2016-12-31,2017-02-23,28788000,562012000,0.42,,230780000,77872000,15278000,0.05122310555646498,,62594000,,0.41063180145619665
2017-12-31,2018-02-27,2344000,527746000,0.04,,263002000,85366000,24143000,0.004441530584788894,,61223000,,0.4983495848381608
2018-12-31,2019-02-26,22844000,512161000,0.36,,274243000,109972000,13368000,0.04460316189635681,,96604000,,0.5354624815243644
2019-12-31,2020-02-19,46866000,547694000,,,245974000,90376000,7421000,0.08556967941952988,,82955000,,0.44910844376604453
2020-12-31,2021-03-04,-143775000,385489000,-2.43,,532983000,-23011000,697000,-0.3729678408463017,,-23708000,,1.3826153275450141
2021-12-31,2022-02-24,-22329000,356083000,-0.38,,452875000,6065000,3590000,-0.06270729015426178,,2475000,,1.2718242656908643
2022-12-31,2023-02-22,-22800000,263355000,-0.4,,491386000,17321000,8424000,-0.08657515520874864,,8897000,,1.865869263921323
2023-12-31,2024-02-27,25335000,273141000,0.46,,469080000,58615000,6491000,0.09275429173943128,,52124000,,1.7173547728096477
2024-12-31,2025-02-19,26059000,299466000,0.48,,452183000,70837000,8428000,0.08701822577521322,,62409000,,1.5099644033045487
2025-12-31,2026-02-25,34876000,337891000,0.63,,466298000,127068000,8167000,0.10321671781728427,,118901000,,1.3800249192787024
