fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-03-31,2012-06-29,400839,11639353,0.21,,,1163151,,0.034438254428747025,,,,
2011-03-31,2012-06-29,155696,12506953,0.08,,,1335460,,0.012448755504238322,,,,
2012-03-31,2012-06-29,329993,12974290,0.16,,,1573296,,0.025434378297386602,,,,
2013-03-31,2014-06-25,-176374,12936985,-0.09,,4998459.0,816792,,-0.013633315645028576,,,,0.38636969896772705
2014-03-31,2014-06-25,301113,13399352,0.15,,4518938.0,1812501,,0.022472206118624244,,,,0.3372504879340434
2015-03-31,2015-06-26,-340986,13206743,-0.17,,8264207.0,1176979,,-0.02581908347879564,,,,0.6257566305333571
2016-03-31,2016-06-29,-3979685,9344011,-1.95,,7123249.0,175502,,-0.4259075679598408,,,,0.762333113691754
2017-03-31,2017-06-28,-694553,8702322,-0.34,,4005743.0,312081,,-0.07981237651284336,,,,0.460307375433821
2018-03-31,2018-06-27,-321489,8401586,-0.16,,1999368.0,441024,,-0.03826527515162018,,,,0.23797506804072469
2019-03-31,2019-06-24,-12946,8429537,-0.01,,1020147.0,1012328,,-0.0015357901626150998,,,,0.12102052580112051
2020-03-31,2020-06-26,-99478,8364362,-0.05,,1706147.0,864960,,-0.011893076841963559,,,,0.20397813963575465
2021-03-31,2021-06-25,155932,8823407,0.08,,2007280.0,710047,,0.017672538510350933,,,,0.22749488944576624
2022-03-31,2022-06-27,2855066,12224616,1.32,,1059904.0,3744407,,0.23355056715073913,,,,0.08670243711540715
2023-03-31,2023-06-26,4662702,16832487,2.11,,987802.0,6515895,,0.27700612511983524,,,,0.05868425741246674
2024-03-31,2024-06-27,1344952,17628265,0.62,,1430589.0,4433935,,0.07629519978284874,,,,0.08115313673807377
2025-03-31,2025-06-27,1712368,18711697,0.81,,1636160.0,4269621,,0.09151323901835307,,,,0.08744049243636214
2026-03-31,2026-06-29,1305722,19986819,0.63,,1705644.0,3779152,,0.0653291551797212,,,,0.08533844230039808
