fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2016-09-30,2017-11-22,-1546000000,4176000000,-16.5,,-0.3702107279693487,
2017-09-30,2017-11-22,877000000,4279000000,9.34,93142283.0,0.20495442860481422,45.94046723119295
2018-09-30,2018-11-29,-1685000000,2392000000,-18.06,93395662.0,-0.7044314381270903,25.611467907363835
2019-09-30,2019-11-22,-491000000,1848000000,-5.25,93620714.0,-0.2656926406926407,19.739221386412414
2020-09-30,2020-11-30,-547000000,1213000000,-5.83,93893569.0,-0.45094806265457543,12.91888265531796
2021-09-30,2021-11-23,1108000000,2376000000,11.58,94378004.0,0.4663299663299663,25.17535759709434
2022-09-30,2022-11-22,-120000000,2073000000,-1.27,94858156.0,-0.05788712011577424,21.853682249526337
2023-09-30,2023-11-17,205000000,2228000000,2.15,93697704.0,0.09201077199281867,23.778597605764173
2024-09-30,2024-11-18,18000000,2134000000,0.2,84866763.0,0.008434864104967198,25.14529745879432
2025-09-30,2025-11-18,-281000000,1766000000,-3.39,79151497.0,-0.1591166477916195,22.31164370776209
