fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-12-31,2012-03-30,3047000,-106250000,,,180600000,3122000,680000,-0.02867764705882353,,2442000,,
2011-12-31,2012-03-30,1454000,-104735000,,,194191000,14900000,596000,-0.013882656227622093,,14304000,,
2012-12-31,2013-04-01,7435000,-97263000,,,175951000,16050000,591000,-0.0764422236616185,,15459000,,
2013-12-31,2014-03-31,-2618000,-99862000,,,188017000,4810000,539000,0.026216178326090005,,4271000,,
2014-12-31,2015-03-31,-12288000,-109070000,,,182306000,6184000,665000,0.11266159347208216,,5519000,,
2015-12-31,2016-03-30,-15940000,-125018000,,,184347000,2723000,394000,0.127501639763874,,2329000,,
2016-12-31,2017-03-30,-7175000,-132205000,,,186775000,13855000,624000,0.054271774895049356,,13231000,,
2017-12-31,2018-04-02,-5833000,-136950000,,,210458000,-591000,748000,0.04259218692953633,,-1339000,,
2018-12-31,2019-04-01,-1640000,-134724000,-0.04,,206592000,6268000,2465000,0.012173035242421543,,3803000,,
2019-12-31,2020-04-13,-6401000,-141136000,-0.17,,214314000,11816000,4090000,0.045353417979820884,,7726000,,
2020-12-31,2021-03-25,1687000,127104000,0.04,,56713000,-2104000,780000,0.013272595669687815,,-2884000,,0.4461936681772407
2021-12-31,2022-03-28,-43134000,180254000,-0.65,,65827000,7262000,3201000,-0.23929566056786536,,4061000,,0.365190231562129
2022-12-31,2023-03-16,-53428000,172354000,-0.79,,65043000,16508000,1009000,-0.3099899044988802,,15499000,,0.3773802754795363
2023-12-31,2024-03-15,-34422000,159003000,-0.5,,49696000,1587000,926000,-0.21648648138714363,,661000,,0.3125475619956856
2024-12-31,2025-03-10,-52520000,127137000,-0.73,,31098000,-25938000,2252000,-0.4130976820280485,,-28190000,,0.2446022794308502
2025-12-31,2026-03-16,-36546000,95950000,-0.5,,43914000,30182000,739000,-0.3808858780614904,,29443000,,0.4576758728504429
