fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2013-12-31,2016-03-14,-6102000,-11116000,,,,,174000,0.5489384670744872,,,,
2014-12-31,2016-03-14,-16709000,-26721000,,,7989000.0,,1001000,0.6253134238988062,,,,
2015-12-31,2016-03-14,-54780000,205394000,,,11506000.0,,4362000,-0.26670691451551654,,,,0.05601916316932335
2016-12-31,2017-03-16,-91579000,132631000,,,140015000.0,43921000.0,21492000,-0.690479601299847,,22429000.0,,1.0556732588912094
2017-12-31,2018-03-08,-89380000,60699000,,,128823000.0,-75523000.0,4676000,-1.4725119029967544,,-80199000.0,,2.122324914743241
2018-12-31,2019-03-06,-98942000,-48045000,,,168517000.0,-62854000.0,1937000,2.059361015714434,,-64791000.0,,
2019-12-31,2020-03-02,-70279000,-48324000,,,180764000.0,-76520000.0,1002000,1.4543291118284911,,-77522000.0,,
2020-12-31,2021-03-02,-89127000,174750000,-1.12,,168190000.0,-93610000.0,591000,-0.5100257510729613,,-94201000.0,,0.9624606580829757
2021-12-31,2022-03-01,-65578000,131507000,-0.72,,223352000.0,6688000.0,9566000,-0.49866547027914865,,-2878000.0,,1.6984038872455458
2022-12-31,2023-03-07,-250157000,10783000,-2.31,,338001000.0,-228816000.0,9821000,-23.199202448298248,,-238637000.0,,31.345729388852824
2023-12-31,2024-03-05,-113724000,-44856000,-0.89,,403456000.0,-117354000.0,7975000,2.5353130016051364,,-125329000.0,,
2024-12-31,2025-03-13,136000,13784000,0.0,,126026000.0,-148609000.0,380000,0.009866511897852582,,-148989000.0,,9.142919326755658
2025-12-31,2026-03-12,5696000,44218000,0.64,,93975000.0,1117000.0,252000,0.12881631914604913,,865000.0,,2.125265728888688
