fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-12-31,2011-02-28,200578000,2205813000,2.96,,21291457000,281016000,,0.09093155222133517,,,,9.652430645752835
2010-12-31,2011-02-28,246754000,2521726000,3.61,68207689.0,21397725000,365178000,,0.09785123363918205,36.97128633107625,,,8.485348923713362
2011-12-31,2012-02-28,285875000,2750468000,4.17,,22707294000,327788000,,0.10393685729119553,,,,8.255792832347076
2012-12-31,2013-02-27,351191000,2957860000,5.13,68369705.0,25154950000,591850000,,0.1187314477358631,43.26272871880901,,,8.504442400924994
2013-12-31,2014-02-26,316609000,3020049000,4.59,,23960459000,736320000,,0.10483571624169012,,,,7.933798094004435
2014-12-31,2015-02-27,292435000,3302179000,4.22,,25753492000,-36630000,,0.08855819142451091,,,,7.798938821911229
2015-12-31,2016-02-29,288565000,3230556000,4.21,,28208489000,295010000,,0.08932363345504613,,,,8.731775273358517
2016-12-31,2017-02-28,232668000,3274854000,3.53,,29465924000,-93454000,,0.0710468314007281,,,,8.997629818001046
2017-12-31,2018-02-27,334644000,3495367000,5.11,,28753826000,214931000,,0.09573930291153976,,,,8.226268085726048
2018-12-31,2019-03-01,445646000,4432109000,6.63,,33577459000,-552006000,,0.10054942240815828,,,,7.575955149117497
2019-12-31,2020-02-27,500758000,4855795000,7.03,,37308102000,-473679000,,0.10312585271824697,,,,7.683211914835779
2020-12-31,2021-02-24,435030000,5266266000,6.19,,41379527000,-416256000,,0.08260691731105113,,,,7.857469979678201
2021-12-31,2022-02-23,618121000,5363732000,8.95,,44881060000,-3692577000,,0.11524084350224806,,,,8.36750605734962
2022-12-31,2023-03-01,520273000,4682649000,7.68,,43103284000,5122270000,,0.11110655528526694,,,,9.204893213221832
2023-12-31,2024-02-21,530746000,5142442000,8.02,,44679411000,66183000,,0.10320894236629212,,,,8.688364594097512
2024-12-31,2025-02-19,523569000,5548353000,8.14,,44134935000,1430454000,,0.09436476013692711,,,,7.95460112217085
2025-12-31,2026-02-18,577990000,5918646000,9.17,,46316821000,739620000,,0.09765578140676094,,,,7.825577167480535
