fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2009-12-31,2011-02-24,39195000,971721000,0.55,,0.04033565190008243,
2010-12-31,2011-02-24,110052000,1064753000,1.36,,0.10335918283395304,
2011-12-31,2012-02-27,26343000,892584000,0.31,,0.029513188674679357,
2012-12-31,2013-02-26,131769000,1140164000,1.59,,0.1155702162145095,
2014-12-31,2015-02-25,100569000,1265869000,1.15,,0.07944660940429064,
2015-12-31,2016-02-26,102088000,1146265000,1.18,,0.08906142994857211,
2016-12-31,2017-02-24,131252000,1149428000,1.54,,0.11418897051402958,
2017-12-31,2018-02-28,140406000,1212287000,1.6,,0.11581910884138821,
2018-12-31,2019-03-01,119600000,1348794000,1.34,,0.08867180607268418,
2019-12-31,2020-03-02,169183000,1827231000,1.46,,0.09258982580746496,
2020-12-31,2021-02-26,-581847000,1110899000,-5.12,,-0.5237622862204395,
2021-12-31,2022-02-25,319613000,1386087000,2.37,,0.23058653605437465,
2022-12-31,2023-03-01,-163520000,1083985000,-1.43,,-0.1508507959058474,
2023-12-31,2024-02-29,-2274000,1202693000,-0.11,,-0.0018907568265550726,
2024-12-31,2025-03-03,54004000,1187863000,0.32,,0.04546315526285439,
2025-12-31,2026-02-27,-70026000,982616000,-0.63,,-0.07126486847354409,
