fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2009-12-31,2011-02-25,188965000,3764298000,1.72,106022000,0.05019926690182339,35.50487634641867
2010-12-31,2011-02-25,143856000,3813922000,1.36,103936000,0.03771865287229262,36.69490840517241
2011-12-31,2012-02-27,200566000,3962161000,1.83,108456000,0.050620355911837,36.53242789702737
2012-12-31,2013-02-26,81861000,4011536000,0.75,108031000,0.020406397948317053,37.133193250085625
2013-12-31,2014-02-28,141927000,4117837000,1.29,108757000,0.03446639582868385,37.86273067480714
2014-12-31,2015-02-25,-136355000,3926278000,-1.26,107899000,-0.03472881950794111,36.388455870768034
2015-12-31,2016-02-24,219037000,4125550000,1.98,108966000,0.0530927997479124,37.86089238845145
2016-12-31,2017-02-24,43000000,4144000000,0.39,110000000,0.010376447876447877,37.67272727272727
2017-12-31,2018-02-26,153000000,4269000000,1.37,111000000,0.035839775122979624,38.45945945945946
2018-12-31,2019-02-22,135000000,4560000000,1.17,114000000,0.029605263157894735,40.0
2019-12-31,2020-02-25,121000000,4653000000,1.03,115000000,0.026004728132387706,40.46086956521739
2020-12-31,2021-02-18,226000000,4804000000,1.93,114000000,0.04704412989175687,42.14035087719298
2021-12-31,2022-02-17,156000000,5927000000,1.0,115000000,0.026320229458410664,51.53913043478261
2022-12-31,2023-02-16,62000000,5849000000,-0.07,112000000,0.010600102581637887,52.223214285714285
2023-12-31,2024-02-16,-500000000,5202000000,-5.06,113000000,-0.09611687812379854,46.0353982300885
2024-12-31,2025-02-21,-28000000,5091000000,-0.85,114000000,-0.005499901787468081,44.6578947368421
2025-12-31,2026-02-24,-6236000,4801607000,-0.65,113783000,-0.0012987318620620138,42.19968712373553
