fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-01-01,2012-02-28,-9001000,379724000,-0.39,,,71766000,19674000,-0.023704058737398743,,52092000,,
2010-12-31,2012-02-28,33138000,426829000,1.4,,350147000.0,76885000,16140000,0.07763764880080781,,60745000,,0.8203449156453756
2011-12-30,2012-02-28,33122000,467283000,1.4,,414064000.0,89921000,22489000,0.07088209928458772,,67432000,,0.8861097022575185
2012-12-28,2013-02-27,-4799000,480860000,-0.2,,409015000.0,64831000,41069000,-0.009980035769246767,,23762000,,0.8505906084931165
2014-01-03,2014-03-04,36267000,542055000,1.43,,348648000.0,56755000,18558000,0.06690649472839472,,38197000,,0.6431967235797106
2015-01-02,2015-03-03,55458000,613362000,2.14,,342647000.0,81276000,24823000,0.09041642618877596,,56453000,,0.5586374767266312
2016-01-01,2016-03-01,-7594000,850625000,-0.29,,2131511000.0,12479000,44616000,-0.008927553269654666,,-32137000,,2.5058174871418073
2016-12-30,2017-02-28,5961000,725239000,0.19,,2107304000.0,105532000,58632000,0.00821935941117342,,46900000,,2.9056683382995123
2017-12-29,2018-02-22,66679000,893381000,2.09,,1954964000.0,149357000,47301000,0.07463668916173502,,102056000,,2.1882757748373876
2018-12-28,2019-02-22,167964000,1060493000,5.15,,1266188000.0,167299000,44908000,0.15838294076434262,,122391000,,1.1939616763146952
2019-12-31,2020-02-20,96336000,1152488000,2.92,,1200605000.0,165358000,48198000,0.08358959052068221,,117160000,,1.041750543172684
2020-12-31,2021-02-18,77258000,1271055000,2.33,,1100802000.0,181341000,46832000,0.06078257825192458,,134509000,,0.8660537899618821
2021-12-31,2022-02-22,96808000,1354697000,2.91,,1227518000.0,156666000,53463000,0.07146099828965444,,103203000,,0.9061199663098095
2022-12-31,2023-02-21,66377000,1417456000,1.99,,1376930000.0,116381000,74728000,0.046828261335801605,,41653000,,0.9714093418067298
2023-12-31,2024-02-20,90650000,1519042000,2.69,,1423611000.0,180213000,119938000,0.05967576933356682,,60275000,,0.9371768522529331
2024-12-31,2025-02-20,119896000,1619215000,3.36,,1458756000.0,205205000,105357000,0.07404575674014878,,99848000,,0.9009032154469913
2025-12-31,2026-02-23,102808000,1746643000,2.89,,1663934000.0,196148000,91032000,0.05886033951986754,,105116000,,0.9526468774672329
