fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2017-01-31,2019-03-21,-89600000,178000000,-4.46,,,-37500000,29000000,-0.503370786516854,,-66500000,,
2018-01-31,2019-03-21,-24100000,224600000,-1.2,,,-9400000,49400000,-0.10730186999109528,,-58800000,,
2019-01-31,2019-03-21,14400000,340700000,0.71,,,62000000,84000000,0.04226592309950103,,-22000000,,
2020-01-31,2020-03-24,-96400000,312200000,-4.32,,,58100000,70800000,-0.30877642536835365,,-12700000,,
2021-01-31,2021-04-28,-332200000,32100000,-50.86,,,-64900000,12200000,-10.348909657320872,,-77100000,,
2021-12-31,2023-03-09,-93800000,-51400000,-10.83,,,-55600000,11000000,1.8249027237354085,,-66600000,,
2022-12-31,2023-03-09,-3100000,-15800000,-0.27,,,15700000,35600000,0.1962025316455696,,-19900000,,
2023-12-31,2024-03-08,19200000,38800000,1.22,,,115600000,57100000,0.4948453608247423,,58500000,,
2024-12-31,2025-03-13,-53000000,-10500000,-3.27,,,54200000,65100000,5.0476190476190474,,-10900000,,
2025-12-31,2026-03-12,-77100000,-74200000,-4.12,,,7500000,49100000,1.0390835579514826,,-41600000,,
