fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2008-09-30,2009-11-23,2412000000,9113000000,3.06,,,3293000000,714000000,0.2646768352902447,,2579000000,,
2009-09-30,2009-11-23,1724000000,8555000000,2.27,,,3086000000,531000000,0.20151957919345412,,2555000000,,
2010-09-30,2010-11-23,2164000000,9792000000,2.84,,,3292000000,524000000,0.22099673202614378,,2768000000,,
2011-09-30,2011-11-22,2480000000,10399000000,3.27,,,3233000000,647000000,0.2384844696605443,,2586000000,,
2012-09-30,2012-11-20,1968000000,10295000000,2.67,,,3053000000,665000000,0.19116075764934434,,2388000000,,
2013-09-30,2013-11-19,2004000000,10585000000,2.76,,,3649000000,678000000,0.18932451582427964,,2971000000,,
2014-09-30,2014-11-19,2147000000,10119000000,3.03,,,3692000000,767000000,0.2121751161181935,,2925000000,,
2015-09-30,2015-11-18,2710000000,8081000000,3.99,,,2529000000,685000000,0.33535453532978593,,1844000000,,
2016-09-30,2016-11-16,1635000000,7568000000,2.52,,,2881000000,447000000,0.2160412262156448,,2434000000,,
2017-09-30,2017-11-20,1518000000,8718000000,2.35,,,1912000000,476000000,0.17412250516173433,,1436000000,,
2018-09-30,2018-11-19,2203000000,8947000000,3.46,,,2892000000,617000000,0.2462277858500056,,2275000000,,
2019-09-30,2019-11-18,2306000000,8233000000,3.71,,,3006000000,594000000,0.28009231142961255,,2412000000,,
2020-09-30,2020-11-16,1965000000,8405000000,3.24,,,3083000000,538000000,0.23378941106484236,,2545000000,,
2021-09-30,2021-11-15,2303000000,9883000000,3.82,,,3575000000,581000000,0.23302640898512597,,2994000000,,
2022-09-30,2022-11-14,3231000000,10364000000,5.41,,,2922000000,531000000,0.3117522192203782,,2391000000,,
2023-09-30,2023-11-13,13219000000,20689000000,22.88,,,637000000,363000000,0.6389385663879357,,274000000,,
2024-09-30,2024-11-12,1968000000,21636000000,3.43,,,3332000000,419000000,0.09095951192457016,,2913000000,,
2025-09-30,2025-11-10,2293000000,20282000000,4.04,,,3098000000,431000000,0.1130559116457943,,2667000000,,
