fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-12-31,2012-03-06,70381000,252949000,,,,5418000,2132000,0.27824185903087184,,3286000,,
2011-12-31,2012-03-06,81657000,414980000,,,,48234000,3276000,0.19677333847414333,,44958000,,
2012-12-31,2013-03-12,74536000,374815000,,,,18000000,4564000,0.19886077131384816,,13436000,,
2013-12-31,2014-03-12,-55333000,355380000,,,,14905000,3541000,-0.15570093983904554,,11364000,,
2014-12-31,2015-03-12,28499000,237022000,,,,23552000,2858000,0.120237783834412,,20694000,,
2015-12-31,2016-03-10,-23909000,149950000,,,,28112000,4304000,-0.15944648216072024,,23808000,,
2016-12-31,2017-03-10,15325000,177920000,,,,27699000,3206000,0.08613421762589928,,24493000,,
2017-12-31,2018-03-12,116100000,335322000,,,,18638000,2810000,0.3462343657737936,,15828000,,
2018-12-31,2019-03-11,-41017000,284115000,,,,17076000,3118000,-0.14436759762772117,,13958000,,
2019-12-31,2020-03-11,25844000,304506000,0.53,,,27435000,3166000,0.08487189086586143,,24269000,,
2020-12-31,2021-03-10,14680000,311877000,0.3,,,19023000,1740000,0.04706983842989384,,17283000,,
2021-12-31,2022-03-09,51188000,362470000,1.05,,,17609000,4094000,0.14121996303142328,,13515000,,
2022-12-31,2023-03-08,33844000,382150000,0.69,,,26931000,3695000,0.08856208295172052,,23236000,,
2023-12-31,2024-03-06,-2308000,369812000,-0.05,,,37003000,1130000,-0.0062410089450856115,,35873000,,
2024-12-31,2025-03-06,67228000,396904000,1.38,,,25574000,1432000,0.16938100900973535,,24142000,,
2025-12-31,2026-03-09,-37826000,358769000,-0.77,,,-36403000,3747000,-0.10543274363169616,,-40150000,,
