fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2010-12-31,2012-02-29,79683000,1648135000,0.39,,0.04834737445658274,
2011-12-31,2012-02-29,-22064000,1528356000,-0.7,,-0.014436427115148564,
2012-12-31,2013-03-01,-239930000,1238944000,-3.26,,-0.19365685616137615,
2013-12-31,2014-03-03,-111951000,1243260000,,,-0.09004632981033733,
2014-12-31,2015-03-02,16469000,1197092000,-0.4,,0.013757505688785825,
2015-12-31,2016-02-26,-2435000,1059112000,-0.62,,-0.002299095846331644,
2016-12-31,2017-02-27,95306000,1016564000,0.55,,0.09375307408092358,
2017-12-31,2018-02-26,175682000,879703000,1.56,,0.19970603715117488,
2018-12-31,2019-02-26,-32262000,862978000,-0.95,,-0.03738449879371201,
2019-12-31,2020-02-24,324042000,1040422000,3.73,,0.3114524683253526,
2020-12-31,2021-02-23,-42441000,870969000,-0.87,,-0.04872848516996586,
2021-12-31,2022-02-25,132481000,851296000,1.51,,0.155622721121678,
2022-12-31,2023-02-22,421288000,1408518000,4.92,,0.2991001889929699,
2023-12-31,2024-02-13,-54973000,2231253000,-0.82,,-0.024637725977287202,
2024-12-31,2025-02-06,105763000,2344018000,1.48,,0.045120387300780114,
2025-12-31,2026-02-12,114469000,2408311000,1.59,,0.0475308213930842,
