fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
1999-06-30,2012-09-12,-16134,23794,,,,,,-0.6780701017063125,,,,
2000-06-30,2012-09-12,-6828,16966,,,,,,-0.40245196274902745,,,,
2001-06-30,2012-09-12,-32303,25813,,,,,,-1.2514237012358114,,,,
2002-06-30,2012-09-12,-26635,-822,,,,,,32.40267639902677,,,,
2003-06-30,2012-09-12,-3945,-4767,,,,,,0.8275645059786029,,,,
2004-06-30,2012-09-12,-6207,-10974,,,,,,0.5656096227446692,,,,
2005-06-30,2012-09-12,-14289,-23763,,,,,,0.6013129655346547,,,,
2006-06-30,2012-09-12,-8906,-31169,,,,,,0.28573261894831403,,,,
2007-06-30,2012-09-12,-6482,-37651,,,,,,0.172160101989323,,,,
2008-06-30,2012-09-12,-6716,-44367,,,,,,0.15137376879212028,,,,
2009-06-30,2012-09-12,-9400,-53767,,,,,,0.17482842635817508,,,,
2010-06-30,2012-09-12,-7668,-61435,,,,,,0.12481484495808579,,,,
2011-06-30,2012-09-12,-9174,-70609,,,70609.0,0.0,0.0,0.12992677987225423,,0.0,,
2012-06-30,2012-09-12,-172179,-88101,,,88101.0,-58336.0,12433.0,1.9543365001532331,,-70769.0,,
2013-06-30,2013-09-03,-192969,-108891,,,108891.0,-58336.0,12433.0,1.7721299280932308,,-70769.0,,
2014-06-30,2014-09-23,-215763,-131685,,,131685.0,-58336.0,12433.0,1.6384781865816151,,-70769.0,,
2015-06-30,2015-09-30,-30994,-162679,,,165179.0,0.0,,0.19052243989697504,,,,
2016-06-30,2016-09-26,-31084,-193763,,,193763.0,0.0,,0.1604227845357473,,,,
2017-06-30,2017-10-11,-106559,1297980,,,,-94810.0,,-0.08209602613291422,,,,
2017-03-31,2018-06-29,-29256,362632,,,29681.0,-21137.0,0.0,-0.08067682940281057,,-21137.0,,0.08184881643098238
2018-03-31,2018-06-29,-659246,4318981,,15983273.0,15471.0,-791131.0,15119.0,-0.1526392452293724,0.2702188093765276,-806250.0,-0.05044336038056786,0.003582094943228507
2019-03-31,2019-06-27,-2539498,6474057,,,178929.0,-1807934.0,77124.0,-0.39225759056492704,,-1885058.0,,0.02763784748883119
2020-03-31,2020-06-29,-5320873,2878422,,,980129.0,-4094839.0,260789.0,-1.8485381921066473,,-4355628.0,,0.3405091400774452
2021-03-31,2021-06-29,-7377976,-1275149,,,3523320.0,-5908662.0,109669.0,5.7859716786038335,,-6018331.0,,
2022-03-31,2022-06-28,-18632761,8836790,-2.74,,1009656.0,-10259528.0,54764.0,-2.10854405276124,,-10314292.0,,0.11425596851345342
2023-03-31,2023-06-26,-13878936,5075976,-1.28,,2169272.0,-11011644.0,1637751.0,-2.7342398782027337,,-12649395.0,,0.4273605706567565
2024-03-31,2024-06-21,-17470000,11535000,-0.78,,2272000.0,-13952000.0,1700000.0,-1.5145210229735588,,-15652000.0,,0.19696575639358474
2025-03-31,2025-06-20,-18824000,17077000,-0.51,,1658000.0,-15720000.0,2493000.0,-1.1023013409849505,,-18213000.0,,0.09708965274931194
2026-03-31,2026-06-29,-28242000,12959000,-12.36,,1873000.0,-23753000.0,3932000.0,-2.179334825217995,,-27685000.0,,0.14453275715718805
