fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2020-12-31,2022-03-11,38453000,8851000,1.4,,274428000,45419000,4708000,4.344480849621512,,40711000,,31.005310134448084
2021-12-31,2022-03-11,12661000,88640000,0.44,,223156000,40094000,2832000,0.14283619133574008,,37262000,,2.5175541516245485
2022-12-31,2023-03-15,5820000,165890000,0.16,,226062000,46409000,4494000,0.03508348905901501,,41915000,,1.3627222858520707
2023-12-31,2024-03-12,38641000,197162000,1.02,,234017000,73209000,6727000,0.19598604193505847,,66482000,,1.186927501242633
2024-12-31,2025-03-11,36133000,311515000,0.9,,341198000,31777000,5668000,0.11599120427587757,,26109000,,1.0952859412869365
2025-12-31,2026-03-10,44139000,317804000,1.02,,452227000,63705000,6856000,0.13888749040288983,,56849000,,1.4229745377654153
