fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2009-12-31,2012-02-27,77700000,1907900000,1.36,,0.04072540489543477,
2010-12-31,2012-02-27,11000000,1090800000,0.19,,0.010084341767510085,
2011-12-31,2012-02-27,112400000,1130200000,1.9,,0.09945142452663246,
2012-12-31,2013-02-27,131300000,719100000,2.19,,0.18258934779585592,
2013-12-31,2014-02-24,94100000,673200000,1.6,,0.13978015448603684,
2014-12-31,2015-02-23,63800000,649100000,1.14,,0.09828993991680789,
2015-12-31,2016-02-22,94200000,768800000,1.68,,0.12252861602497399,
2016-12-31,2017-02-27,104700000,266400000,1.87,,0.393018018018018,
2017-12-31,2018-02-26,154800000,419300000,2.86,,0.36918673980443595,
2018-12-31,2019-02-25,185900000,261200000,3.56,,0.7117151607963247,
2019-12-31,2020-02-25,214500000,364900000,4.32,,0.5878322828172102,
2020-12-31,2021-02-23,-99100000,450900000,-2.07,,-0.2197826569084054,
2021-12-31,2022-02-22,183200000,519700000,3.82,,0.35251106407542815,
2022-12-31,2023-02-21,202900000,535000000,4.37,,0.3792523364485981,
2023-12-31,2024-02-20,223800000,591800000,4.99,,0.3781683001013856,
2024-12-31,2025-02-25,264900000,757100000,6.02,,0.34988772949412233,
2025-12-31,2026-02-24,308700000,900700000,7.08,,0.3427334295547907,
