fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2008-12-31,2010-02-26,247900000,2010800000,4.56,,0.1232842649691665,
2009-12-31,2010-02-26,31700000,1890800000,0.64,,0.01676539031097948,
2010-12-31,2011-02-22,205600000,2097700000,4.08,,0.09801210849978548,
2011-12-31,2012-02-24,180600000,2227300000,3.54,,0.08108472141157455,
2012-12-31,2013-02-22,140500000,2268700000,5.18,,0.06192973949839115,
2014-12-31,2017-02-24,393400000,1817900000,9.25,,0.2164035425490951,
2015-12-31,2017-02-24,-82700000,345400000,-2.03,,-0.2394325419803127,
2016-12-31,2017-02-24,-67200000,191600000,-2.02,,-0.35073068893528186,
2017-12-31,2018-02-21,89300000,314700000,2.03,,0.28376231331426754,
2018-12-31,2019-02-15,81200000,414900000,1.82,,0.19570980959267292,
2019-12-31,2020-02-14,65300000,502400000,1.58,,0.12997611464968153,
2020-12-31,2021-02-26,97200000,629200000,2.12,,0.15448188175460903,
2021-12-31,2022-02-25,425400000,1102900000,9.15,,0.38571039985492794,
2022-12-31,2023-02-24,200000,1079200000,0.0,,0.00018532246108228317,
2023-12-31,2024-02-23,89900000,1194600000,1.93,,0.0752553155868073,
2024-12-31,2025-02-26,200500000,1384400000,4.26,,0.14482808436867958,
2025-12-31,2026-02-25,244000000,2237500000,5.03,,0.10905027932960894,
