fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2008-12-31,2011-02-25,132000000,1072000000,3.19,,0.12313432835820895,
2009-12-31,2011-02-25,44000000,1085000000,1.08,,0.04055299539170507,
2010-12-31,2011-02-25,92000000,1136000000,2.22,,0.08098591549295775,
2011-12-31,2012-02-28,34000000,1123000000,0.81,,0.030276046304541407,
2012-12-31,2013-03-01,45900000,279900000,1.08,,0.1639871382636656,
2013-12-31,2014-02-28,53700000,338200000,1.25,,0.1587817859254879,
2014-12-31,2015-02-27,70800000,363800000,1.63,,0.19461242440901594,
2015-12-31,2016-02-26,103000000,450600000,2.34,,0.22858411007545495,
2016-12-31,2017-02-24,80500000,471500000,1.85,,0.17073170731707318,
2017-12-31,2018-02-23,232000000,678200000,5.37,,0.3420819817163079,
2018-12-31,2019-03-04,109000000,755300000,2.53,,0.1443135178074937,
2019-12-31,2020-02-28,82700000,805700000,1.91,,0.10264366389474991,
2020-12-31,2021-02-26,193100000,961200000,4.44,,0.20089471493965877,
2021-12-31,2022-02-25,927400000,1667400000,21.47,,0.556195274079405,
2022-12-31,2023-02-24,1063900000,2296900000,27.07,,0.46318951630458444,
2023-12-31,2024-02-23,297100000,2400700000,8.32,,0.12375557129170658,
2024-12-31,2025-02-28,476400000,2652000000,13.93,,0.17963800904977376,
2025-12-31,2026-02-27,444800000,2759000000,13.81,,0.16121783254802466,
