fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2009-12-31,2012-02-28,21584000,150607000,0.96,,0.14331339180781769,
2010-12-31,2012-02-28,29574000,179370000,1.32,,0.16487706974410438,
2011-12-31,2012-02-28,83842000,293270000,3.58,,0.285886725543015,
2012-12-31,2013-02-28,58604000,354497000,2.49,,0.16531592650995636,
2013-12-31,2014-02-27,54962000,411715000,2.33,,0.13349525764181533,
2014-12-31,2015-03-02,19634000,434048000,0.83,,0.04523462842819227,
2015-12-31,2016-02-29,-34765000,421580000,-1.67,,-0.08246358935433369,
2016-12-31,2017-02-27,112168000,492513000,2.54,,0.22774627268721842,
2017-12-31,2018-02-26,-29217000,438196000,-2.18,,-0.06667564286301107,
2018-12-31,2019-02-26,-72226000,342197000,,,-0.21106555580557398,
2019-12-31,2020-02-25,-63417000,247327000,,,-0.25640953070226863,
2020-12-31,2021-02-25,-61911000,149643000,-2.71,,-0.41372466470199076,
2021-12-31,2022-02-24,43545000,460490000,0.47,,0.09456231405676561,
2022-12-31,2023-02-23,230347000,515873000,2.68,,0.4465188137390404,
2023-12-31,2024-03-06,27923000,518331000,0.37,,0.053870982055867773,
2024-12-31,2025-02-27,-19353000,491640000,-0.27,,-0.03936416890407615,
2025-12-31,2026-02-26,24613000,519973000,0.34,,0.04733515009433182,
