fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2016-12-31,2019-02-25,-491000000,1075000000,-5.85,,-0.4567441860465116,
2017-12-31,2019-02-25,327000000,1520000000,3.94,,0.21513157894736842,
2018-12-31,2019-02-25,-225000000,1061000000,-2.68,,-0.21206409048067862,
2019-12-31,2020-02-25,-58000000,1769000000,-0.49,,-0.03278688524590164,
2020-12-31,2021-02-26,-1714000000,56000000,-11.44,,-30.607142857142858,
2021-12-31,2022-02-23,366000000,2977000000,-0.27,,0.12294255962378232,
2022-12-31,2023-02-07,2059000000,2645000000,3.36,,0.7784499054820416,
2023-12-31,2024-02-12,616000000,3092000000,1.39,,0.19922380336351875,
2024-12-31,2025-02-18,-2862000000,153000000,-9.34,,-18.705882352941178,
2025-12-31,2026-02-26,-747000000,-459000000,-2.43,,1.6274509803921569,
