fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-12-31,2012-03-30,-1948263,517953,,,528550.0,-2114008,135073.0,-3.7614667740123138,,-2249081.0,,1.0204593853110224
2011-12-31,2012-03-30,-4463051,2439016,,,1442358.0,-2108913,153568.0,-1.8298572047087842,,-2262481.0,,0.5913688143087212
2012-12-31,2013-04-01,-3841927,1180567,,,,-3327703,338825.0,-3.254306617074677,,-3666528.0,,
2013-12-31,2014-03-31,-6801714,521809,,,,-3611416,157230.0,-13.034872913269032,,-3768646.0,,
2014-12-31,2015-03-16,-5657173,-756392,,,,-5030764,268650.0,7.479154988418704,,-5299414.0,,
2015-12-31,2016-06-10,-3785014,-1629547,,,,-2663224,27442.0,2.3227400007486745,,-2690666.0,,
2020-12-31,2022-03-31,-1602303,-3706568,,,,-145568,21915.0,0.43228749614198364,,-167483.0,,
2021-12-31,2022-03-31,-2998644,-777279,,,,-1972093,24513.0,3.8578734276881272,,-1996606.0,,
2022-12-31,2023-03-31,-3345270,7569750,-0.26,,,-5408720,14165.0,-0.4419260873872981,,-5422885.0,,
2023-12-31,2024-04-01,-3235124,5802572,-0.2,,,-2604645,878205.0,-0.5575327630574856,,-3482850.0,,
2024-12-31,2025-04-15,-3980820,2505439,-1.81,,,-4419748,2608.0,-1.5888712517047912,,-4422356.0,,
2025-12-31,2026-03-31,-3198112,4779762,-0.88,,,-2027501,,-0.6690944026083308,,,,
