fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2008-12-31,2011-03-01,250000000,777000000,1.39,,,440000000,19000000,0.32175032175032175,,421000000,,
2009-12-31,2011-03-01,254000000,910000000,1.46,,659000000.0,455000000,29000000,0.27912087912087913,,426000000,,0.7241758241758242
2010-12-31,2011-03-01,301000000,1189000000,1.77,,694000000.0,413000000,34000000,0.2531539108494533,,379000000,,0.5836837678721615
2011-12-31,2012-02-29,353000000,1494000000,2.05,,1122000000.0,513000000,42000000,0.2362784471218206,,471000000,,0.751004016064257
2012-12-31,2013-02-28,419000000,1779000000,2.44,,1287000000.0,575000000,67000000,0.23552557616638561,,508000000,,0.7234401349072512
2013-12-31,2014-02-27,377000000,1857000000,2.27,,1239000000.0,510000000,60000000,0.20301561658589123,,450000000,,0.6672051696284329
2014-12-31,2015-02-27,367000000,1707000000,2.33,,1425000000.0,680000000,54000000,0.21499707088459286,,626000000,,0.8347978910369068
2015-12-31,2016-02-26,-214000000,849000000,-1.53,,1681000000.0,401000000,52000000,-0.25206124852767964,,349000000,,1.9799764428739695
2016-12-31,2017-02-27,125000000,971000000,0.95,,1442000000.0,446000000,53000000,0.12873326467559218,,393000000,,1.4850669412976314
2017-12-31,2018-02-23,-67000000,668000000,-0.53,,1888000000.0,324000000,78000000,-0.10029940119760479,,246000000,,2.8263473053892216
2018-12-31,2019-02-26,30000000,495000000,0.25,,1865000000.0,364000000,153000000,0.06060606060606061,,211000000,,3.7676767676767677
2019-12-31,2020-02-28,-20000000,262000000,-0.18,,1795000000.0,148000000,54000000,-0.07633587786259542,,94000000,,6.851145038167939
2020-12-31,2021-02-26,129000000,400000000,1.16,,1793000000.0,267000000,44000000,0.3225,,223000000,,4.4825
2021-12-31,2022-02-25,147000000,460000000,1.3,,1709000000.0,463000000,28000000,0.31956521739130433,,435000000,,3.715217391304348
2022-12-31,2023-02-24,33000000,258000000,0.31,,1764000000.0,419000000,14000000,0.12790697674418605,,405000000,,6.837209302325581
2023-12-31,2024-02-23,62000000,135000000,0.61,,1738000000.0,375000000,19000000,0.45925925925925926,,356000000,,12.874074074074073
2024-12-31,2025-02-21,114000000,133000000,1.16,,1571000000.0,303000000,24000000,0.8571428571428571,,279000000,,11.81203007518797
2025-12-31,2026-02-27,130000000,230000000,1.35,,1549000000.0,305000000,19000000,0.5652173913043478,,286000000,,6.734782608695652
