fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2021-12-31,2022-04-01,9460263,-22340560,,,-0.4234568426216711,
2022-12-31,2023-03-31,14334250,-11992878,,,-1.1952302024584924,
2023-12-31,2024-03-25,-3001194,-8826089,4.85,,0.3400366798929854,
2024-12-31,2026-04-01,-2668889,-88912079,-0.48,,0.030017170108011984,
2025-12-31,2026-04-01,-14008754,5330332,,,-2.628120349726809,
