fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2011-03-31,2012-06-05,2137902,26240614,0.87,,0.08147301736156021,
2012-03-31,2012-06-05,1350224,27052930,0.55,,0.04991045332243125,
2013-03-31,2013-06-04,1669860,28124219,0.68,,0.05937444876247053,
2014-03-31,2014-06-02,1466636,27360057,0.6,,0.05360500528196999,
2015-03-31,2015-06-08,2483926,29795223,1.04,,0.08336658530798713,
2016-03-31,2016-06-29,4943065,34773878,2.06,,0.14214879916470632,
2017-03-31,2017-10-13,-3213539,22965532,-1.51,,-0.1399287854511709,
2018-03-31,2018-06-29,2277109,25117851,1.11,,0.09065699927911827,
2019-03-31,2019-06-28,1339995,24358392,0.66,,0.05501163623608652,
2020-03-31,2020-06-26,7656000,24006000,2.73,,0.3189202699325169,
2021-03-31,2021-06-25,-7277000,13725000,-2.53,,-0.530200364298725,
2022-03-31,2022-06-28,10928000,24613000,3.78,,0.44399301182302037,
2023-03-31,2023-06-27,-12295000,11904000,-4.32,,-1.0328461021505377,
2024-03-31,2024-06-26,-6819000,4770000,-2.42,,-1.429559748427673,
2025-03-31,2025-06-27,-6140000,-3216000,-2.23,,1.9092039800995024,
2026-03-31,2026-06-29,77983000,79810000,28.85,,0.977108131813056,
