fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-03-31,2011-05-27,44549000,574400000,0.55,,,239282000.0,57908000,0.07755745125348189,,181374000.0,,
2011-03-31,2011-05-27,-23147000,585178000,-0.36,,,166219000.0,59021000,-0.03955548568127988,,107198000.0,,
2019-03-31,2021-05-27,1028547000,1330832000,13.71,,142079000.0,,7320000,0.7728601356144127,,,,0.10675953087993074
2020-03-31,2021-05-27,-124511000,1087512000,-1.84,,,,11711000,-0.11449161020751955,,,,
2021-03-31,2021-05-27,-90268000,1080683000,-1.36,,,,2182000,-0.08352865733984896,,,,
2022-03-31,2022-05-24,-33833000,1063060000,-0.5,,,,4499000,-0.03182604932929468,,,,
2023-03-31,2023-05-24,-118702000,926076000,-1.79,,,,4696000,-0.12817738500943768,,,,
2024-03-31,2024-05-22,11881000,949135000,0.17,,,,4255000,0.01251771349702624,,,,
2025-03-31,2025-05-21,-814000,948859000,-0.01,,,,1042000,-0.0008578724552330746,,,,
2026-03-31,2026-05-21,145952000,971979000,2.24,,,,1376000,0.1501596227902043,,,,
