fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2021-12-31,2023-03-07,235110000,2460735000,3.92,,959534000,250737000,35584000,0.09554462386238258,,215153000,,0.3899379656891132
2022-12-31,2023-03-07,223747000,1350207000,3.69,,2365557000,214358000,40243000,0.16571310917511167,,174115000,,1.7519958050876643
2023-12-31,2024-02-29,205285000,1607399000,3.36,,2180972000,330494000,48178000,0.12771253434896998,,282316000,,1.3568329954168195
2024-12-31,2025-02-20,264842000,1769004000,4.31,,2225726000,355399000,51779000,0.14971249358396024,,303620000,,1.2581803093718273
2025-12-31,2026-02-20,226766000,2166040000,3.67,,2554565000,260567000,47287000,0.10469151077542428,,213280000,,1.1793711104134734
