fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-01-02,2012-03-12,-6957000,253360000,-0.06,,,101389000,7030000,-0.027458951689295862,,94359000,,
2011-01-01,2012-03-12,57072000,318722000,0.48,,58965000.0,82102000,13856000,0.1790651414085002,,68246000,,0.18500448666863284
2011-12-31,2012-03-12,78232000,393561000,0.65,,74363000.0,62176000,13001000,0.19877985877665724,,49175000,,0.18894910827038247
2012-12-29,2013-03-08,-29606000,357550000,-0.25,,71209000.0,4495000,13593000,-0.08280240525800588,,-9098000,,0.19915815969794434
2013-12-28,2014-03-11,22321000,385680000,0.19,,62196000.0,56504000,12500000,0.05787440365069488,,44004000,,0.16126322339763535
2015-01-03,2015-03-04,48580000,440975000,0.4,,69555000.0,40122000,10267000,0.11016497533873802,,29855000,,0.15773003004705483
2016-01-02,2016-03-02,-159233000,305520000,-1.36,,480400000.0,-22885000,18209000,-0.5211868290128305,,-41094000,,1.5724011521340666
2016-12-31,2017-03-01,-54099000,270430000,-0.45,,496453000.0,41734000,16717000,-0.20004807158969048,,25017000,,1.8357911474318678
2017-12-30,2018-03-14,-70562000,217693000,-0.58,,418268000.0,38514000,12855000,-0.3241353649405355,,25659000,,1.9213663278102648
2018-12-29,2019-02-26,-26322000,258457000,-0.21,,365230000.0,51458000,8384000,-0.10184285974069188,,43074000,,1.413117075567696
2019-12-28,2020-02-24,43493000,327659000,0.32,,284357000.0,124137000,15590000,0.13273860934691248,,108547000,,0.8678443137530176
2021-01-02,2021-02-26,47392000,384427000,0.34,,295640000.0,91687000,12121000,0.12327958233942986,,79566000,,0.7690406761231652
2022-01-01,2022-02-23,95922000,411633000,0.67,,314861000.0,167722000,9835000,0.23302796423027308,,157887000,,0.7649070895676489
2022-12-31,2023-02-17,178882000,487163000,1.27,,311550000.0,238806000,23338000,0.36719126863082785,,215468000,,0.6395190110907437
2023-12-30,2024-02-16,259061000,692020000,1.85,,148874000.0,269588000,20098000,0.37435478743388917,,249490000,,0.21512962053119852
2024-12-28,2025-02-14,61131000,710932000,0.44,,132971000.0,140876000,20985000,0.08598712675755206,,119891000,,0.18703757884017036
2026-01-03,2026-02-13,3084000,714054000,0.02,,169066000.0,175107000,42527000,0.004319001083951634,,132580000,,0.23676920793105283
