fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-01-01,2012-03-08,-6200000,21070000,-0.19,,,1427000.0,553000,-0.29425723777883245,,874000.0,,
2010-12-31,2012-03-08,53000,22427000,0.0,,18158000.0,-4417000.0,320000,0.002363222900967584,,-4737000.0,,0.809649083693762
2011-12-30,2012-03-08,1348000,29458000,0.04,,19548000.0,5346000.0,962000,0.04576006517754091,,4384000.0,,0.6635888383461199
2012-12-28,2013-03-12,-1763000,31742000,-0.05,,23017000.0,3217000.0,2271000,-0.05554155377732972,,946000.0,,0.7251275912040829
2014-01-03,2014-03-12,398000,38852000,0.01,,23079000.0,,3448000,0.01024400288273448,,,,0.5940234736950478
2015-01-02,2015-03-13,-8392000,37099000,-0.22,,21812000.0,,4054000,-0.22620555810129653,,,,0.5879403757513679
2016-01-01,2016-03-11,-6533000,38846000,-0.17,,24108000.0,-2162000.0,2045000,-0.16817690367090563,,-4207000.0,,0.6206044380373784
2016-12-30,2017-03-02,-12129000,37905000,-0.3,,27538000.0,1049000.0,3205000,-0.3199841709537,,-2156000.0,,0.7265004616805171
2017-12-29,2018-02-28,-2139000,42936000,-0.05,,24996000.0,2853000.0,1046000,-0.04981833426495249,,1807000.0,,0.582168809390721
2018-12-28,2019-02-21,4968000,132426000,0.11,,34913000.0,12767000.0,2245000,0.0375152915590594,,10522000.0,,0.26364158095842205
2020-01-03,2020-02-26,14048000,159884000,0.3,,46981000.0,25795000.0,10095000,0.08786370118335793,,15700000.0,,0.2938442871081534
2021-01-01,2021-02-24,5913000,197222000,0.12,,60194000.0,20951000.0,8404000,0.029981442232610966,,12547000.0,,0.3052093579823752
2021-12-31,2022-02-23,24501000,258558000,0.5,,87220000.0,43962000.0,13645000,0.09476016986517531,,30317000.0,,0.33733243604916496
2022-12-30,2023-02-23,38755000,332192000,0.78,,82706000.0,35715000.0,18108000,0.11666445910798574,,17607000.0,,0.2489704749060784
2023-12-29,2024-02-27,21347000,385954000,0.43,,102738000.0,14594000.0,18188000,0.05530970011970338,,-3594000.0,,0.26619234416536686
2024-12-27,2025-02-21,-20208000,397335000,-0.41,,112189000.0,15725000.0,23394000,-0.05085884706859451,,-7669000.0,,0.2823536814023431
2026-01-02,2026-03-03,-80448000,344184000,-1.62,,107494000.0,-34230000.0,5820000,-0.23373544383236874,,-40050000.0,,0.3123155056597634
