fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2010-05-31,2011-07-27,180037000,1079473000,1.39,,0.16678230951584708,
2011-05-31,2011-07-27,189058000,1263164000,1.45,131121282.0,0.14967019326073258,9.63355437601655
2012-05-31,2012-07-26,215936000,1183656000,1.65,,0.18243138209074258,
2013-05-31,2013-07-24,98603000,1200858000,0.74,,0.08211045768941873,
2014-05-31,2014-08-14,291660000,1382844000,2.18,,0.2109131615713703,
2015-05-31,2015-07-27,239484000,1291392000,1.78,,0.18544640202200416,
2016-05-31,2016-07-28,354725000,1372335000,2.63,,0.2584828048544998,
2017-05-31,2017-07-24,181823000,1436061000,1.36,,0.1266123096442282,
2018-05-31,2018-07-23,337770000,1630773000,2.5,,0.2071226344807033,
2019-05-31,2019-07-24,266558000,1405952000,2.01,,0.1895925323197378,
2020-05-31,2020-07-27,304385000,1262445000,2.34,,0.24110753339749455,
2021-05-31,2021-07-26,502643000,1741064000,3.87,,0.2886987497300501,
2022-05-31,2022-07-25,491481000,1982429000,3.79,,0.24791858876156472,
2023-05-31,2023-07-26,478691000,2140840000,3.72,,0.22359961510435156,
2024-05-31,2024-07-25,588397000,2510884000,4.56,,0.23433858354268855,
2025-05-31,2025-07-24,688688000,2885356000,5.35,,0.2386838920396651,
2026-05-31,2026-07-22,661392000,3311533000,5.17,,0.19972381371407139,
