fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2019-12-31,2022-03-31,-81452000,134967000,-2.49,,-0.6034956693117577,
2020-12-31,2022-03-31,-74617000,163337000,-1.89,0.0,-0.45682852017607767,inf
2021-12-31,2022-03-31,-169913000,774642000,-1.3,230325000.0,-0.21934390337730203,3.3632562683165093
2022-12-31,2023-03-16,-720172000,123172000,-3.28,240931000.0,-5.8468807845939015,0.511233506688637
2023-12-31,2024-03-14,-178693000,-19243000,-0.76,249910000.0,9.28613002130645,-0.0769997198991637
2024-12-31,2025-03-13,-43345000,-56356000,-0.24,258173000.0,0.769128398041025,-0.2182877372924357
2025-03-31,2026-03-16,-9517000,-17173000,,,0.5541838933209108,
2025-06-30,2026-03-16,-16364000,-23054000,,,0.7098117463346925,
2025-09-30,2026-03-16,-4268000,-13410000,0.02,,0.31826994780014917,
2025-12-31,2026-03-16,-6801000,-30473000,-0.1,256043000.0,0.2231811767794441,-0.11901516542143312
