fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-12-31,2012-02-29,-12524000,-8707000,-0.33,,,-6945000.0,6000,1.4383829103020558,,-6951000.0,,
2010-12-31,2012-02-29,41417000,59453000,0.84,,,75881000.0,13000,0.6966343161825307,,75868000.0,,
2011-12-31,2012-02-29,-17263000,68277000,-0.35,,,-18252000.0,51000,-0.25283770523016535,,-18303000.0,,
2012-12-31,2013-03-01,-26924000,53944000,-0.53,,,-19593000.0,37000,-0.4991101883434673,,-19630000.0,,
2013-12-31,2014-03-03,-27608000,34024000,,,,-7284000.0,7000,-0.8114272278391723,,-7291000.0,,
2014-12-31,2015-03-02,-9902000,32627000,0.14,,,,35000,-0.303490973733411,,,,
2015-12-31,2016-03-15,-29234000,15095000,-0.15,,7077000.0,-26357000.0,10000,-1.9366677707850282,,-26367000.0,,0.4688307386551838
2016-12-31,2017-03-16,-28569000,11147000,-0.12,,7724000.0,-21922000.0,13000,-2.562931730510451,,-21935000.0,,0.692921862384498
2017-12-31,2018-03-16,-17278000,1553000,-0.1,,5622000.0,-14944000.0,0,-11.125563425627817,,-14944000.0,,3.620090148100451
2018-12-31,2019-03-18,-25406000,9888000,,,1863000.0,-22298000.0,0,-2.569377022653722,,-22298000.0,,0.1884101941747573
2019-12-31,2020-03-16,-19180000,5628000,-0.28,,1870000.0,-15080000.0,14000,-3.4079601990049753,,-15094000.0,,0.3322672352523099
2020-12-31,2021-03-16,280429000,224437000,3.92,,10356000.0,281389000.0,0,1.2494775816821646,,281389000.0,,0.04614212451601118
2021-12-31,2022-03-16,-39593000,188777000,-0.56,,1067000.0,-51722000.0,11000,-0.2097342366919699,,-51733000.0,,0.005652171609888916
2022-12-31,2023-03-31,-36260000,152244000,-0.51,,731000.0,-16893000.0,0,-0.23817030556212396,,-16893000.0,,0.004801502850687055
2023-12-31,2024-03-15,-27871000,56013000,-7.79,,4399000.0,-24773000.0,65000,-0.49758091871529825,,-24838000.0,,0.07853534001035474
2024-12-31,2025-03-17,-18175000,39623000,-5.05,,9986000.0,-15327000.0,22000,-0.45869823082553063,,-15349000.0,,0.2520253388183631
2025-12-31,2026-03-24,-18225000,22474000,-5.0,,8588000.0,-15644000.0,17000,-0.8109370828512948,,-15661000.0,,0.38213046186704636
