fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-06-30,2012-09-10,-1792508,9318273,,,,-5729744,6995.0,-0.19236482983488465,,-5736739.0,,
2011-06-30,2012-09-10,-12815929,18191775,,,2981078.0,-11030234,,-0.7044902985002838,,,,0.16386955093716804
2012-06-30,2012-09-10,-17253178,1830898,,,3549586.0,-15486902,15000.0,-9.423341988466861,,-15501902.0,,1.9387131342106443
2013-06-30,2013-09-27,-20862174,22978277,,,2095822.0,-13649370,59607.0,-0.9079085433603225,,-13708977.0,,0.09120884041914892
2014-06-30,2014-09-12,-13928294,9788816,,,2770238.0,-12207656,0.0,-1.4228783133731393,,-12207656.0,,0.28300031382753543
2015-06-30,2015-09-18,-17665563,12204475,-0.09,,17269977.0,-13358042,0.0,-1.4474660319268138,,-13358042.0,,1.4150528392249564
2016-06-30,2016-09-19,-51712936,-17585967,-0.33,,28637702.0,-47363814,17695.0,2.9405796110046154,,-47381509.0,,
2017-06-30,2017-09-25,-13331533,-5164644,0.07,,61997917.0,12881527,133403.0,2.5813072498317404,,12748124.0,,
2018-06-30,2018-09-13,24702714,26964909,0.12,,12051901.0,1703103,22451.0,0.9161059657201143,,1680652.0,,0.4469475865837337
2019-06-30,2019-09-12,35773027,100549244,0.16,,4185892.0,-21782841,36139.0,0.3557761906195933,,-21818980.0,,0.04163026824945596
2020-06-30,2020-09-25,-22426023,80172849,-0.1,,4880901.0,41326415,62880.0,-0.2797209189859275,,41263535.0,,0.060879725005157294
2021-06-30,2021-09-28,-33596495,49651372,,,17645215.0,-22647991,5722.0,-0.6766478678575085,,-22653713.0,,0.35538222387892926
2022-06-30,2022-09-22,-36198299,16267875,,,19802919.0,18358,261374.0,-2.2251399767947566,,-243016.0,,1.217302136880201
2023-06-30,2023-09-28,-27541887,134073,,,17805367.0,-28419001,433927.0,-205.42455975476048,,-28852928.0,,132.80352494536558
2024-06-30,2024-09-30,-29736113,-111497,-101.16,,10853763.0,-31461441,42526.0,266.69877216427346,,-31503967.0,,
2025-06-30,2025-09-23,-17307349,-4777045,-32.15,,8043999.0,-21306637,0.0,3.623024066132934,,-21306637.0,,
