fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2022-12-31,2024-03-15,-10680366,-36260310,-12.74,,9733211,-8349469,33101,0.2945470129736894,,-8382570,,
2023-12-31,2024-03-15,-11283781,2913146,-1.83,,2202340,-7362375,26544,-3.8734004406232985,,-7388919,,0.7560005574729176
2024-12-31,2025-02-24,-8967492,5698298,-2.37,,1660504,-10183740,8569,-1.5737141160395614,,-10192309,,0.29140350329168463
2025-12-31,2026-02-27,-10955370,3801230,-2.25,,1224156,-11224125,24213,-2.8820592281971886,,-11248338,,0.3220420758543945
