fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2009-12-31,2012-03-21,-13235000,21503000,-10.98,,-0.615495512254104,
2010-12-31,2012-03-21,23735000,105140000,3.69,,0.22574662354955297,
2011-12-31,2012-03-21,4034000,147748000,0.39,,0.027303246067628666,
2012-12-31,2013-03-18,23818000,269475000,1.73,,0.0883866777994248,
2013-12-31,2014-03-12,32694000,386623000,1.43,,0.08456299806271225,
2014-12-31,2015-02-27,43214000,443145000,1.55,,0.0975166142007695,
2015-12-31,2016-02-26,58583000,553902000,1.96,,0.10576419655462518,
2016-12-31,2017-03-08,78702000,855872000,2.31,,0.09195533911612952,
2017-12-31,2018-02-23,78837000,920964000,1.97,,0.08560269456786584,
2018-12-31,2019-03-01,71695000,956816000,1.78,,0.07493081219377602,
2019-12-31,2020-03-02,79327000,1052795000,2.05,,0.07534895207519032,
2020-12-31,2021-03-02,132578000,1117086000,3.74,,0.11868199941633858,
2021-12-31,2022-02-28,314647000,1366217000,8.91,,0.23030528825215907,
2022-12-31,2023-02-28,228034000,1402961000,6.51,,0.16253766141753048,
2023-12-31,2024-02-29,250143000,1638394000,7.32,,0.15267573001365972,
2024-12-31,2025-02-28,181469000,1836683000,5.09,,0.09880256963232087,
2025-12-31,2026-02-27,224088000,2115517000,6.26,,0.10592588005674262,
