fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2016-12-31,2019-03-29,16817000,55136000,2.31,,,19357000,2319000,0.3050094312246082,,17038000,,
2017-12-31,2019-03-29,23789000,69176000,3.26,,634418000.0,25877000,3969000,0.34389094483635946,,21908000,,9.171070891638719
2018-12-31,2019-03-29,25000000,88466000,3.03,,682045000.0,27001000,378000,0.2825944430628716,,26623000,,7.709685076752651
2019-12-31,2020-03-30,8225000,100126000,0.81,,766266000.0,19180000,3100000,0.08214649541577612,,16080000,,7.653017198330104
2020-12-31,2021-03-25,19266000,107319000,2.05,,909350000.0,25235000,438000,0.17952086769351186,,24797000,,8.473336501458268
2021-12-31,2022-03-31,23159000,127408000,2.55,,1223141000.0,29955000,599000,0.18177037548662564,,29356000,,9.60018994097702
2022-12-31,2023-03-24,29638000,144100000,3.22,,1440069000.0,39714000,294000,0.205676613462873,,39420000,,9.993539208882721
2023-12-31,2024-03-25,28275000,170326000,3.05,,1601340000.0,49125000,2834000,0.16600519004732103,,46291000,,9.401618073576554
2024-12-31,2025-03-12,45698000,213213000,4.84,,1526595000.0,55046000,4197000,0.21433027066829885,,50849000,,7.159952723333005
2025-12-31,2026-03-17,43069000,250995000,4.5,,1712645000.0,46136000,4740000,0.17159305962270166,,41396000,,6.823422777346162
