fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2009-12-31,2012-03-15,4900000,154425000,0.31,,0.031730613566456206,
2010-12-31,2012-03-15,12744000,164211000,0.8,,0.07760746843999489,
2011-12-31,2012-03-15,15813000,162136000,1.01,,0.09752923471653427,
2012-12-31,2013-03-18,47688000,57372000,1.59,,0.8312068604894374,
2013-12-31,2014-03-14,50572000,105565000,1.68,,0.47906029460521954,
2014-12-31,2015-03-16,45370000,137161000,1.51,,0.3307791573406435,
2015-12-31,2016-03-15,40001000,131081000,1.37,,0.30516245680151965,
2016-12-31,2017-03-15,24244000,147732000,0.85,,0.16410797931389273,
2017-12-31,2018-03-16,28153000,168765000,0.99,,0.16681776434687287,
2018-12-31,2019-03-18,52178000,209299000,1.84,,0.2492988499706162,
2019-12-31,2020-03-16,37586000,205217000,1.34,,0.1831524678754684,
2020-12-31,2021-03-16,48132000,239573000,1.78,,0.2009074478342718,
2021-12-31,2022-03-16,73733000,302210000,2.74,,0.24397935210615135,
2022-12-31,2023-03-16,168632000,446930000,6.37,,0.37731188329268567,
2023-12-31,2024-03-15,92901000,532198000,3.53,,0.1745609716684392,
2024-12-31,2025-03-17,129907000,647023000,4.93,,0.20077647935235687,
2025-12-31,2026-03-16,-99873000,540355000,-3.79,,-0.18482849238000945,
