fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2018-12-31,2020-03-24,-1098,23902,,,150555,-543,,-0.045937578445318386,,,,6.298845284913396
2019-12-31,2020-03-24,2512971,5000001,,,11041594,-1097833,,0.5025940994811801,,,,2.2083183583363284
2020-12-31,2021-03-04,-2630297,5000005,,,14222974,-1181014,27834000.0,-0.526058873941126,,-29015014.0,,2.8445919554080445
2021-12-31,2022-03-31,-100118000,99418000,-1.49,,314710000,-110096000,6203000.0,-1.00704097849484,,-116299000.0,,3.165523345872981
2022-12-31,2023-03-31,14192000,198901000,0.09,,202165000,-137876000,5236000.0,0.07135207967782968,,-143112000.0,,1.0164101739056113
2023-12-31,2024-07-30,-196295000,40960000,-11.02,,102929000,-38685000,1048000.0,-4.7923583984375,,-39733000.0,,2.5129150390625
2024-12-31,2025-05-08,-57892000,8837000,-2.64,,123845000,-6401000,161000.0,-6.551091999547357,,-6562000.0,,14.014371393006677
2025-12-31,2026-04-30,-91716000,-38062000,-3.59,,145391000,-13254000,,2.409647417371657,,,,
