fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-12-31,2012-03-29,596000,21031000,0.03,,,-97000.0,2465000.0,0.02833911844420142,,-2562000.0,,
2010-12-31,2012-03-29,-1535000,21765000,-0.09,,6021000.0,-526000.0,201000.0,-0.07052607397197336,,-727000.0,,0.2766368022053756
2011-12-31,2012-03-29,109000,22117000,0.01,,6123000.0,1897000.0,542000.0,0.004928335669394583,,1355000.0,,0.2768458651715875
2012-12-31,2013-04-01,617000,22895000,0.03,,5288000.0,165000.0,753000.0,0.02694911552740773,,-588000.0,,0.23096746014413627
2013-12-31,2014-03-31,-4339000,19071000,-0.25,,11846000.0,-2536000.0,588000.0,-0.22751822138325206,,-3124000.0,,0.6211525352629647
2014-12-31,2015-02-27,-17282000,1504000,-1.03,,20139000.0,-417000.0,630000.0,-11.490691489361701,,-1047000.0,,13.39029255319149
2015-12-31,2016-03-18,-5370000,23404000,0.24,,8044000.0,-5786000.0,421000.0,-0.22944795761408307,,-6207000.0,,0.34370193129379595
2016-12-31,2017-03-10,-3950000,26223000,-0.15,,8887000.0,-2837000.0,286000.0,-0.15063112534797696,,-3123000.0,,0.33890096480189147
2017-12-31,2018-03-13,-5062000,22032000,-0.17,,8956000.0,-3704000.0,624000.0,-0.22975671750181553,,-4328000.0,,0.40649963689179375
2018-12-31,2019-03-14,-9494000,87768000,1.86,,7842000.0,-21011000.0,363000.0,-0.10817154315923799,,-21374000.0,,0.08934919332786437
2018-09-30,2020-03-31,67262000,90597000,1.98,,22576000.0,,,0.742430764815612,,,,0.24919147433137961
2019-12-31,2020-03-31,-19706000,71259000,-0.58,,13486000.0,-18475000.0,1301000.0,-0.27654050716400735,,-19776000.0,,0.18925328730405983
2020-12-31,2021-03-31,-11896000,63721000,-0.35,,10252000.0,-16066000.0,581000.0,-0.18668884669104377,,-16647000.0,,0.16088887493918802
2021-12-31,2022-03-17,-15172000,53704000,-0.44,,14712000.0,-10449000.0,723000.0,-0.28251154476389095,,-11172000.0,,0.27394607478027705
2022-12-31,2023-03-16,-23184000,37582000,-0.67,,13982000.0,-20280000.0,1010000.0,-0.616891064871481,,-21290000.0,,0.37203980629024536
2023-12-31,2024-03-21,-18713000,26701000,-0.54,,52318000.0,-5249000.0,533000.0,-0.7008351747125576,,-5782000.0,,1.9594022695779185
2024-12-31,2025-03-13,-23463000,14210000,,,50507000.0,-18047000.0,722000.0,-1.6511611541168192,,-18769000.0,,3.5543279380717805
2025-12-31,2026-03-10,-11211000,14540000,,,52009000.0,-8001000.0,1114000.0,-0.7710453920220083,,-9115000.0,,3.5769601100412656
