fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-12-31,2012-03-07,2572964,25351811,0.81,,24229207,-1135084,937083,0.10149034323425651,,-2072167,,0.9557189819693749
2011-12-31,2012-03-07,2811193,27774927,0.91,,27446809,2063068,940713,0.10121333532217744,,1122355,,0.9881865396081869
2012-12-31,2013-03-08,3549231,30866303,1.13,,36961513,-1272612,681135,0.11498724029243153,,-1953747,,1.1974713330585784
2013-12-31,2014-03-06,4002905,35005245,1.22,,33073734,6475466,4591929,0.11435157788497123,,1883537,,0.9448222402100028
2014-12-31,2015-03-06,4789005,39428056,1.36,,39880030,4649020,2042173,0.12146185954488854,,2606847,,1.0114632585486842
2015-12-31,2016-03-11,4793525,43183561,1.3,,38237805,1079738,1756732,0.11100346726848209,,-676994,,0.8854713255351961
2016-12-31,2017-03-10,5850998,46120346,1.64,,45945746,8857211,1809823,0.12686370566257243,,7047388,,0.9962142521654109
2017-12-31,2018-03-15,4052479,49937993,1.09,,64791813,4810876,3146194,0.08115021763089278,,1664682,,1.2974452737818278
2018-12-31,2019-03-15,4598350,52332411,1.3,,57145375,4475269,2850993,0.0878681091150186,,1624276,,1.0919690858500672
2019-12-31,2020-03-13,5513608,55704981,1.6,,55043872,14702231,1680479,0.09897872508025808,,13021752,,0.9881319589714966
2020-12-31,2021-03-31,8098766,62716443,2.31,,67151293,5721036,2569174,0.12913305686038348,,3151862,,1.0707127156430092
2021-12-31,2022-03-30,13655679,77081961,3.45,,67356723,5140578,6372615,0.17715790857993352,,-1232037,,0.873832504079651
2022-12-31,2023-03-10,3034766,79030132,0.82,,85346972,2891739,4304264,0.038400113010060515,,-1412525,,1.0799295134670912
2023-12-31,2024-03-07,17793160,97898684,4.86,,51342632,28899495,4673717,0.1817507577527804,,24225778,,0.5244466003240656
2024-12-31,2025-03-06,10022351,106980635,2.45,,55189951,11975240,7148648,0.0936837867900111,,4826592,,0.5158873005380834
2025-12-31,2026-03-11,10184421,117611109,2.49,,53387100,18229449,10651913,0.08659403934368139,,7577536,,0.45392905869121597
