fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-01-31,2010-03-11,43428000,671784000,0.35,,797335000,229557000,61059000,0.06464577900039298,,168498000,,1.186891917640194
2010-01-31,2010-03-11,80719000,1043802000,0.63,127200000.0,1403535000,270911000,53901000,0.07733171616839209,8.205990566037736,217010000,1.706053459119497,1.3446372013082941
2011-01-31,2011-03-23,64474000,1276491000,0.47,132900000.0,1814674000,459081000,90887000,0.05050877757853365,9.60489841986456,368194000,2.7704589917231,1.4216112765385733
2012-01-31,2012-03-09,-11572000,1587360000,-0.09,137000000.0,2498053000,591507000,151645000,-0.007290091724624533,11.586569343065694,439862000,3.2106715328467152,1.5737154772704365
2013-01-31,2013-03-08,-270445000,2317633000,-1.92,146400000.0,3157711000,736897000,175601000,-0.11669017484649209,15.83082650273224,561296000,3.833989071038251,1.3624724017995946
2014-01-31,2014-03-05,-232175000,3038510000,-0.39,610100000.0,6087715000,875469000,299110000,-0.0764108066124515,4.980347484019013,576359000,0.9446959514833634,2.0035198172788635
2015-01-31,2015-03-06,-262688000,3975183000,-0.42,650600000.0,6717799000,1173714000,290454000,-0.06608198918137857,6.110026129726406,883260000,1.3576083615124501,1.6899345262847019
2016-01-31,2016-03-07,-47426000,5002869000,-0.07,670900000.0,7767903000,1612585000,284476000,-0.009479760513417401,7.456951855716202,1328109000,1.9795930839171263,1.5526896666692651
2017-01-31,2017-03-06,179632000,7500127000,0.26,707500000.0,10084796000,2162198000,463958000,0.023950527771063077,10.600886219081271,1698240000,2.400339222614841,1.344616697823917
2018-01-31,2018-03-09,127478000,9388496000,0.17,,11617439000,2737965000,534027000,0.013578106653078405,,2203938000,,1.2374121478030133
2019-01-31,2019-03-08,1110000000,15605000000,1.43,,15132000000,3398000000,595000000,0.07113104774110862,,2803000000,,0.9696892021787888
2020-01-31,2020-03-05,126000000,33885000000,0.15,,21241000000,4331000000,643000000,0.0037184594953519256,,3688000000,,0.6268555407997639
2021-01-31,2021-03-17,4072000000,41493000000,4.38,,24808000000,4801000000,710000000,0.09813703516255753,,4091000000,,0.597883980430434
2022-01-31,2022-03-11,1444000000,58131000000,1.48,,37078000000,6000000000,717000000,0.024840446577557584,,5283000000,,0.6378352342123824
2023-01-31,2023-03-08,208000000,58359000000,0.21,,40490000000,7111000000,798000000,0.003564146061447249,,6313000000,,0.6938090097499957
2024-01-31,2024-03-06,4136000000,59646000000,4.2,,40177000000,10234000000,736000000,0.06934245381081715,,9498000000,,0.6735908526975825
2025-01-31,2025-03-05,6197000000,61173000000,6.36,,41755000000,13092000000,658000000,0.10130286237392314,,12434000000,,0.6825723767021399
2026-01-31,2026-03-02,7457000000,59142000000,7.8,,53163000000,14996000000,594000000,0.1260863684014744,,14402000000,,0.8989043319468398
