fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2014-01-31,2016-04-13,-2000000,-39859000,,,,,763000,0.05017687347901352,,,,
2015-01-31,2016-04-13,-6410000,-45145000,,,42785000.0,,1186000,0.14198693100011076,,,,
2016-01-31,2016-04-13,-14052000,42890000,,,33646000.0,,2884000,-0.32762881790627185,,,,0.7844719048729307
2017-01-31,2017-04-11,-12949000,39820000,,,33518000.0,385000.0,1558000,-0.3251883475640382,,-1173000.0,,0.8417378201908589
2018-01-31,2018-04-02,-13121000,37068000,,,36363000.0,3173000.0,2478000,-0.35397108017697204,,695000.0,,0.980980899967627
2019-01-31,2019-04-03,-14572000,33047000,,,45341000.0,-3926000.0,1921000,-0.44094774109601476,,-5847000.0,,1.3720156141253366
2020-01-31,2020-04-14,-18801000,28415000,,,52196000.0,-7564000.0,3273000,-0.6616575752243533,,-10837000.0,,1.8369171212387823
2021-01-31,2021-04-07,-2441000,39551000,-0.11,,49546000.0,4367000.0,3160000,-0.06171778210411873,,1207000.0,,1.2527116887057217
2022-01-31,2022-04-08,-1751000,51056000,-0.07,,58197000.0,6655000.0,4204000,-0.03429567533688499,,2451000.0,,1.1398660294578502
2023-01-31,2023-04-07,-3655000,63144000,-0.15,,67861000.0,8773000.0,5211000,-0.057883567718231346,,3562000.0,,1.0747022678322564
2024-01-31,2024-04-02,-835000,78087000,-0.03,,81166000.0,12273000.0,6159000,-0.010693201173050572,,6114000.0,,1.0394303789363146
2025-01-31,2025-04-01,-6901000,85278000,-0.26,,63917000.0,26606000.0,6447000,-0.0809235676258824,,20159000.0,,0.7495133563169868
2026-01-31,2026-04-03,6459000,92916000,0.23,,134621000.0,27690000.0,5592000,0.06951440010331912,,22098000.0,,1.4488462697490205
