fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2008-12-31,2011-03-01,58353000,431845000,1.8,,,87282000.0,,0.13512487119221017,,,,
2009-12-31,2011-03-01,52011000,505123000,1.53,,4958903000.0,54684000.0,,0.10296700011680324,,,,9.817218776416833
2010-12-31,2011-03-01,57404000,533572000,1.66,,4805284000.0,89437000.0,,0.10758435600068969,,,,9.00587736987698
2011-12-31,2012-02-29,57901000,538110000,1.71,,5060296000.0,83765000.0,,0.10760067644161975,,,,9.40383193027448
2012-12-31,2013-03-01,54558000,582273000,1.62,,5459986000.0,88854000.0,,0.09369831676893828,,,,9.377020744564835
2013-12-31,2014-03-03,61747000,816569000,1.46,,6835606000.0,119298000.0,,0.07561761467800027,,,,8.37113091484002
2014-12-31,2015-03-02,75074000,864181000,1.69,,6933745000.0,,,0.08687300461361683,,,,8.023486977843762
2015-12-31,2016-02-29,76425000,882004000,1.72,,7380642000.0,124500000.0,,0.08664926689674876,,,,8.36803687965134
2016-12-31,2017-03-01,78409000,913316000,1.8,,7953952000.0,110565000.0,,0.08585089936013385,,,,8.70887184720294
2017-12-31,2018-03-01,82151000,958177000,1.87,,8178635000.0,136904000.0,,0.08573676888508074,,,,8.535620245528749
2018-12-31,2019-03-01,112566000,1017909000,2.56,,8538454000.0,147773000.0,,0.11058552385331105,,,,8.388229203199893
2019-12-31,2020-03-02,121021000,1120397000,2.74,,8595528000.0,153463000.0,,0.10801617640889792,,,,7.6718591713472994
2020-12-31,2021-03-01,104388000,1187618000,2.37,,9745288000.0,142412000.0,,0.08789695002938655,,,,8.205742924071545
2021-12-31,2022-03-01,154885000,1250453000,3.54,,10761658000.0,157635000.0,,0.12386311200820822,,,,8.606207510398232
2022-12-31,2023-03-01,151995000,1173554000,3.52,,10565742000.0,183223000.0,,0.12951683518610987,,,,9.003200534444943
2023-12-31,2024-02-29,118782000,1425691000,2.65,,11883349000.0,157457000.0,,0.0833153888184747,,,,8.335150463880321
2024-12-31,2025-02-28,140641000,1526141000,2.97,,12260525000.0,188567000.0,,0.09215465674534659,,,,8.033677753235121
2025-12-31,2026-02-27,169235000,1896216000,3.33,,14098905000.0,235218000.0,,0.08924879866006827,,,,7.435284271412118
