fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2012-12-31,2015-02-19,120672000,836242000,0.76,,0.1443027257659864,
2013-12-31,2015-02-19,121051000,1096350000,2.72,,0.11041273316003102,
2014-12-31,2015-02-19,136352000,1484190000,2.88,,0.09186963933189148,
2015-12-31,2016-02-18,144854000,1623533000,2.91,,0.08922146947428848,
2016-12-31,2017-02-17,155119000,2009557000,3.11,,0.07719064450523175,
2017-12-31,2018-02-14,197063000,2202721000,3.73,,0.08946344089877928,
2018-12-31,2019-02-14,300824000,2500394000,5.79,,0.12031063904328677,
2019-12-31,2020-02-12,322866000,2832258000,6.21,,0.11399597070605856,
2020-12-31,2021-02-09,66289000,2871224000,1.12,,0.02308736622430016,
2021-12-31,2022-02-09,253939000,3209616000,4.6,,0.0791181873470222,
2022-12-31,2023-02-09,332478000,3055351000,6.18,,0.10881826670650933,
2023-12-31,2024-02-13,189141000,3199142000,3.54,,0.05912241469744075,
2024-12-31,2025-02-11,77508000,3367936000,1.28,,0.023013501444207964,
2025-12-31,2026-02-10,330244000,3631382000,6.79,,0.09094168556213585,
