fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-12-31,2012-03-30,-389640,8077,-1.33,,372040,86885,14681,-48.240683422062645,,72204,,46.06165655565185
2011-12-31,2012-03-30,-279427,702541,-1.03,,1073356,290447,43811,-0.3977376409348351,,246636,,1.5278197286706399
2012-12-31,2013-02-27,-54773000,744040000,-0.1,,1289373000,266834000,95836000,-0.07361566582441804,,170998000,,1.7329350572549862
2013-12-31,2014-02-21,-95393000,713651000,-0.14,,1330328000,218432000,63505000,-0.13366897825407656,,154927000,,1.8641156531694063
2014-12-31,2015-02-13,-73090000,762826000,-0.11,,1462653000,288824000,88292000,-0.09581477296264154,,200532000,,1.917413669696628
2015-12-31,2016-02-12,20668000,469398000,0.03,,1325677000,254870000,83988000,0.04403086506546683,,170882000,,2.824206749922241
2016-12-31,2017-02-15,-194587000,264420000,-0.34,,1496315000,117105000,68893000,-0.7359012177596248,,48212000,,5.658857121246502
2017-12-31,2018-02-14,47721000,250973000,0.02,,1425660000,135079000,59158000,0.1901439597088133,,75921000,,5.680531371900563
2018-12-31,2019-02-12,-11079000,381248000,-0.02,,1259531000,190855000,69695000,-0.029059824576128924,,121160000,,3.3037051997649822
2019-12-31,2020-02-18,-22377000,393936000,-0.04,,1191697000,71283000,67328000,-0.05680364323138784,,3955000,,3.025103062426384
2020-12-31,2021-02-25,-287931000,107675000,-10.07,,1303833000,-63598000,48711000,-2.674074762015324,,-112309000,,12.10896679823543
2021-12-31,2022-02-28,118668000,209872000,3.68,,947585000,-123958000,49630000,0.5654303575512694,,-173588000,,4.5150615613326215
2022-12-31,2023-03-16,-237609000,8475000,-7.88,,784259000,-135987000,36168000,-28.03646017699115,,-172155000,,92.53793510324483
2023-12-31,2024-03-15,-55410000,-40631000,-1.77,,611268000,-77985000,19285000,1.363737048066747,,-97270000,,
2024-12-31,2025-03-11,-59027000,40815000,-1.51,,571639000,55894000,15333000,-1.4462085017763078,,40561000,,14.005610682347177
2025-12-31,2026-03-10,-83520000,-42562000,-2.08,,712796000,64498000,14624000,1.962313801043184,,49874000,,
