fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-10-31,2012-01-26,-5732925,27857444,-0.95,,17710704,1150312,511645,-0.20579508299469254,,638667,,0.6357619887883469
2011-10-31,2012-01-26,666316,28209174,0.11,6287761.0,17222239,2351384,1492140,0.02362054273549449,4.486362315616004,859244,0.13665341287622096,0.6105190814874621
2012-10-31,2012-12-21,2749317,30644358,0.43,,17727303,1984609,1467089,0.08971690645305737,,517520,,0.5784850509839364
2013-10-31,2013-12-20,-42837,30198673,,,15855183,3475537,2983960,-0.0014185060383282405,,491577,,0.525029129591224
2014-10-31,2014-12-19,684227,31006567,,,19732324,4384318,2820183,0.02206716403012304,,1564135,,0.6363917682341292
2015-10-31,2016-01-28,-4255665,26630607,,,19140268,1202348,3148964,-0.15980352982566262,,-1946616,,0.7187319462902216
2016-10-31,2016-12-20,-1778822,24764989,,,15900799,3155480,635153,-0.07182809570397952,,2520327,,0.6420676786894596
2017-10-31,2017-12-20,-1738771,23689522,,,16449658,-687071,508909,-0.07339831508630694,,-1195980,,0.6943853911446588
2018-10-31,2018-12-19,1068753,26810837,,,16287623,3206248,688856,0.039862724166351095,,2517392,,0.6075014741240641
2019-10-31,2020-01-27,-5669321,21238900,,,18868034,-283797,487554,-0.2669310086680572,,-771351,,0.8883715258323172
2020-10-31,2020-12-21,-6121224,15259918,,,21297894,-3553137,120001,-0.4011308579770874,,-3673138,,1.3956755206679354
2021-10-31,2021-12-20,6610516,22205953,,,15710577,2116588,166227,0.29769116416665387,,1950361,,0.7074939319199676
2022-10-31,2022-12-22,-347091,22159718,,,18398088,-1587544,279810,-0.015663150587024617,,-1867354,,0.830249193604359
2023-10-31,2023-12-20,2066498,24721844,,,19157057,-395676,520847,0.08358996197856439,,-916523,,0.7749040484196891
2024-10-31,2024-12-23,-4210211,20841916,,,19516095,-857024,369630,-0.2020069076182823,,-1226654,,0.9363867986033529
2025-10-31,2025-12-18,-1454854,16506955,,,18485876,1414075,295537,-0.08813581911382203,,1118538,,1.119884073107366
