fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2022-09-30,2024-12-17,-6106946,120845408,-2.63,,-0.05053519286392744,
2023-09-30,2024-12-17,26918340,146705535,12.87,,0.1834855106182599,
2024-09-30,2024-12-17,18619122,160307773,9.13,,0.11614609604738256,
2025-09-30,2025-12-12,4155515,160774300,2.06,,0.02584688597617903,
