fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2009-12-31,2012-03-27,-216493,9621941,-0.07,,,-109665,459548,-0.022499930107657072,,-569213,,
2010-12-31,2012-03-27,-384684,9282401,-0.13,,1468778.0,-808613,116547,-0.04144229494071631,,-925160,,0.15823255211663448
2011-12-31,2012-03-27,-409510,9020433,-0.14,,1970839.0,-37315,243735,-0.045398042422132065,,-281050,,0.2184860748924137
2012-12-31,2013-03-28,89512,9194683,0.03,,1835724.0,344390,275395,0.009735191523187912,,68995,,0.19965060241881097
2013-12-31,2014-03-26,117395,9395869,0.04,,1564845.0,1098660,597697,0.012494320642401463,,500963,,0.16654606402026254
2014-12-31,2015-03-26,-167159,9258368,-0.06,,1793486.0,302364,1535558,-0.0180549098934067,,-1233194,,0.19371513424396178
2015-12-31,2016-03-25,1213239,10613820,0.38,,3986827.0,2900236,2719189,0.11430747836311526,,181047,,0.37562602342983015
2016-12-31,2017-03-30,508448,19722142,0.12,,4975039.0,-323902,3586349,0.025780566837009893,,-3910251,,0.2522565246716102
2017-12-31,2018-03-29,-168147,23594940,-0.03,,10704016.0,1175823,17759876,-0.007126400830008468,,-16584053,,0.45365726719372884
2018-12-31,2019-03-22,-2321671,21744334,-0.42,,10986498.0,-373404,2029895,-0.1067713087924422,,-2403299,,0.5052579674318837
2019-12-31,2020-03-27,-1295587,28991278,-0.19,,9700558.0,233511,1391446,-0.044688854351298345,,-1157935,,0.3346026346268695
2020-12-31,2021-03-30,-1022117,28266200,-0.14,,12083394.0,1315578,4072539,-0.036160396515980214,,-2756961,,0.4274856188663492
2021-12-31,2022-03-30,-78292,32576940,-0.01,,11888748.0,954170,2608649,-0.00240329509155863,,-1654479,,0.36494366874236805
2022-12-31,2023-03-29,-2493805,30380049,-0.32,,14480600.0,-1543871,3975274,-0.08208693145952464,,-5519145,,0.47664834246975707
2023-12-31,2024-04-01,-5774598,24993077,-0.75,,18815025.0,-4674236,1892513,-0.2310479017849623,,-6566749,,0.752809467997878
2024-12-31,2025-03-28,-2156629,27518187,-0.26,,17582290.0,357903,465725,-0.07837104239461706,,-107822,,0.6389334442708744
2025-12-31,2026-03-30,-1040027,27055480,-0.12,,15476967.0,2475292,1250439,-0.03844053034727161,,1224853,,0.5720455523243351
