fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2008-11-30,2011-01-31,-976131000,830605000,,,-1.1752048205825874,
2009-11-30,2011-01-31,-101784000,707224000,,,-0.14392045518817234,
2010-11-30,2011-01-31,-69368000,631878000,,,-0.1097806855120767,
2011-11-30,2012-01-30,-178768000,442657000,-2.32,,-0.4038521925554097,
2012-11-30,2013-01-18,-58953000,376806000,-0.76,,-0.15645451505549274,
2013-11-30,2014-01-27,39963000,536086000,0.46,,0.07454587510212914,
2014-11-30,2015-01-22,918349000,1595910000,9.25,,0.5754390911768208,
2015-11-30,2016-01-25,84643000,1690834000,0.85,,0.05005991126272597,
2016-11-30,2017-01-27,105615000,1723145000,1.12,,0.06129199806168372,
2017-11-30,2018-01-26,180595000,1926311000,1.85,,0.0937517358308186,
2018-11-30,2019-01-24,170365000,2087500000,1.71,,0.0816119760479042,
2019-11-30,2020-01-24,268775000,2383122000,2.85,89606551.0,0.11278272786705842,26.595399258252893
2020-11-30,2021-01-22,296243000,2665769000,3.13,,0.11112853364263746,
2021-11-30,2022-01-21,564746000,3019475000,6.01,,0.18703450103080835,
2022-11-30,2023-01-20,816666000,3660795000,9.09,,0.2230843300430644,
2023-11-30,2024-01-19,590177000,3810140000,7.03,,0.15489640800600502,
2024-11-30,2025-01-24,655018000,4060616000,8.45,,0.1613100081366965,
2025-11-30,2026-01-23,428789000,3900858000,6.15,,0.10992171465867252,
