fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2009-12-31,2012-02-16,268189000,2168262000,1.06,,0.12368846569279912,
2010-12-31,2012-02-16,269762000,2250447000,0.93,,0.11987040796783928,
2011-12-31,2012-02-16,316414000,2497760000,,,0.12667910447761194,
2012-12-31,2013-03-06,306839000,3311006000,,,0.09267243852774655,
2013-12-31,2014-02-13,302709000,3142251000,,,0.09633507953374826,
2014-12-31,2015-02-12,313504000,3203272000,,,0.0978699279986214,
2015-12-31,2016-02-18,313226000,2967261000,,,0.10556065004055928,
2016-12-31,2017-02-16,312668000,3033902000,,,0.10305804208573645,
2017-12-31,2018-02-15,322393000,3261636000,0.79,,0.09884395438362834,
2018-12-31,2019-02-21,301801000,3416101000,0.68,,0.08834662675371717,
2019-12-31,2020-02-21,378117000,3383952000,0.79,,0.11173828706790168,
2020-12-31,2021-02-23,-679390000,2524802000,-1.57,,-0.26908644717486757,
2021-12-31,2022-02-23,328870000,2542848000,0.66,,0.12933136388804994,
2022-12-31,2023-02-24,-231581000,1988849000,-2.57,,-0.11643970960087971,
2023-12-31,2024-02-22,80164000,1899915000,0.46,,0.042193466549819335,
2024-12-31,2025-02-20,119251000,1841792000,0.82,,0.06474726787824032,
2025-12-31,2026-02-20,176783000,1827695000,1.3,,0.09672456290573646,
