fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,liabilities,operating_cash_flow,capex,roe,book_value_per_share,free_cash_flow,fcf_per_share,debt_to_equity
2010-06-30,2012-09-10,-7453000,3981000,,,,-5408000.0,389000,-1.872142677719166,,-5797000.0,,
2011-06-30,2012-09-10,-10848000,43422000,,,,-5755000.0,962000,-0.24982727649578554,,-6717000.0,,
2012-06-30,2012-09-10,-14794000,37742000,,,,-3275000.0,1480000,-0.3919771077314398,,-4755000.0,,
2013-06-30,2013-09-11,-21155000,57466000,,,,-16887000.0,4309000,-0.3681307207740229,,-21196000.0,,
2014-06-30,2014-09-11,-26932000,62123000,,,,,1573000,-0.4335270350755759,,,,
2015-06-30,2015-09-09,-24677000,58143000,,,,-20605000.0,831000,-0.42441910462136456,,-21436000.0,,
2016-06-30,2016-09-07,-23246000,38156000,,,,-18522000.0,1750000,-0.609235768948527,,-20272000.0,,
2017-06-30,2017-09-07,-27814000,30251000,,,,-21611000.0,378000,-0.9194406796469539,,-21989000.0,,
2018-06-30,2018-09-12,-26126000,28507000,,,,-21380000.0,342000,-0.9164766548567018,,-21722000.0,,
2019-06-30,2019-09-12,-35307000,21821000,,,,-29453000.0,239000,-1.6180285046514826,,-29692000.0,,
2020-06-30,2020-09-10,-29152000,56101000,,,,-26369000.0,270000,-0.5196342311188749,,-26639000.0,,
2021-06-30,2021-09-13,-49865000,57151000,-1.77,,,-30910000.0,373000,-0.8725131668737205,,-31283000.0,,
2022-06-30,2022-09-21,-41242000,30039000,-1.28,,,-36501000.0,280000,-1.3729485002829656,,-36781000.0,,
2023-06-30,2023-09-12,-28321000,13355000,-0.78,,,-22857000.0,262000,-2.120628977910895,,-23119000.0,,
2024-06-30,2024-09-18,-20888000,96000,-3.99,,,-18021000.0,323000,-217.58333333333334,,-18344000.0,,
2025-06-30,2025-09-17,-22583000,-6842000,-3.56,,,-18211000.0,1618000,3.3006430868167205,,-19829000.0,,
